gene_id	WT1_FB	WT2_FB	WT3_FB	D1_FB	D2_FB	D3_FB
DDB_G0268986	4.58131627294439	7.56000759912273	3.09348561564442	0	12.3898479020862	19.0290208796981
DDB_G0268988	484.092419507791	447.203526440414	425.869853087049	276.373862759957	430.547214597496	405.952445433559
DDB_G0268990	70.2468495184807	57.57236556255	53.6204173378366	75.6839193404189	52.6568535838664	47.5725521992452
DDB_G0268992	35.1234247592403	26.1692570738864	35.0595036439701	23.8106712531655	18.5847718531293	6.34300695989936
DDB_G0268994	271.824765528034	208.190978498918	199.014241273124	232.154044718364	193.591373470097	331.422113654742
DDB_G0268996	1003.30826377482	841.486999686969	785.745346373683	613.975165885196	961.761943399443	1011.70961010395
DDB_G0269000	736.064814519732	669.932981091491	700.158911007521	668.399557321003	817.729961537691	1038.66738968352
DDB_G0269004	12.2168433945184	16.2830932904182	8.24929497505179	39.9679124606707	17.8104063592489	33.3007865394716
DDB_G0269006	3113.76796017787	2385.47316704627	2593.37210778191	2289.22596476863	2376.52770071891	2099.53530372669
DDB_G0269008	497.836368326624	329.151100084882	386.685701955553	138.612121938071	435.193407560779	118.931380498113
DDB_G0269010	44.2860573051291	26.7507961199728	59.8073885691255	32.3144824150103	37.9439092001391	33.3007865394716
DDB_G0269012	4.58131627294439	1.74461713825909	1.03116187188147	0.850381116184482	0	1.58575173997484
DDB_G0269014	4129.29306734721	2658.79651870686	3366.74351169301	4258.70862985189	2271.98835904506	2759.20802755622
DDB_G0269016	5670.14244048084	7133.73947834143	6782.98279323634	7197.62576738546	6066.37927905897	4939.61667002163
DDB_G0269018	1304.14803236484	940.930176567737	1179.64918143241	645.439267184022	1113.5375802	290.192568415396
DDB_G0269020	25.9607922133516	15.7015542443318	29.9036942845627	45.0701991577776	11.6154824082058	39.643793499371
DDB_G0269022	858.233248464916	883.357811005187	787.807670117446	1062.12601411442	892.843414444088	751.646324748074
DDB_G0269024	316.110822833163	280.883359259714	288.725324126813	334.199778660502	302.776908107232	632.714944249961
DDB_G0269026	129.803961066758	129.101668231173	134.051043344592	87.5892549670017	329.105334899165	23.7862760996226
DDB_G0269030	0	0	0	1.70076223236896	0	0
DDB_G0269032	632.221645666326	466.97585400735	518.674421556381	575.708015656895	382.536553976912	677.115992969257
DDB_G0269034	569.610323269419	620.50216217415	652.725464900973	892.049790877522	614.071836647148	627.957689030037
DDB_G0269038	1429.37067715865	1834.17415135639	1696.26127924502	1805.35910965966	1680.37312172044	1554.03670517534
DDB_G0269040	6844.48651177892	2933.28294845962	3648.25070271665	18729.6440839632	6839.97040744547	2048.79124804749
DDB_G0269042	38.1776356078699	43.0338894103909	63.9320360566514	87.5892549670017	58.8517775349096	111.002621798239
DDB_G0269044	4.58131627294439	1.74461713825909	2.06232374376295	1.70076223236896	3.09746197552156	1.58575173997484
DDB_G0269046	6047.3374802866	5591.49792812039	5373.38451437436	7398.315710805	3713.08254315646	5085.50583009931
DDB_G0269048	1533.21384601206	1401.50910106814	1627.17343382897	463.457708320543	1557.24900819346	881.677967426011
DDB_G0269050	1197.2506526628	2241.83302266293	2053.04328691601	3215.29100029353	1716.76829993282	3307.87812958752
DDB_G0269052	520.742949691346	366.369599034409	424.838691215167	395.427219025784	352.336299715577	469.382515032553
DDB_G0269054	471.875576113272	493.726650127323	518.674421556381	587.613351283477	492.496454107927	3881.92025945841
DDB_G0269056	607.787958877289	530.94514907685	508.362802837567	790.004056935384	761.201280484422	12254.6894465256
DDB_G0269058	22.906581364722	20.9354056591091	0	0	0	153.817918777559
DDB_G0269060	268.770554679404	272.741812614505	203.13888876065	542.5431521257	280.320308784701	280.678057975547
DDB_G0269062	288.622925195497	365.206520942237	321.72250402702	570.605728959788	385.634015952434	745.303317788175
DDB_G0269064	0	0	0	1.70076223236896	0	0
DDB_G0269066	0	0.581539046086364	0	0	0	0
DDB_G0269068	10.6897379702036	12.7938590139	12.3739424625777	6.80304892947586	6.9692894449235	14.2717656597736
DDB_G0269070	484.092419507791	503.612813910791	555.796248944114	233.854806950733	546.702038679555	55.5013108991194
