gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
DDB_G0281087	287.0177	0.3892148	0.22664398	0.01712419	0.06762486
DDB_G0281089	789.5929	-0.1707002	0.18273463	0.2083998	0.3984321
DDB_G0281091	700.1604	-0.5062506	0.15740101	0.0001494767	0.001615455
DDB_G0281093	44988.82	0.0233045	0.13244716	0.8323068	0.9141598
DDB_G0281095	62.90209	-0.07963349	0.22494899	0.5933966	0.76613
DDB_G0281097	377.8135	0.1521696	0.14767519	0.1991321	0.3868863
DDB_G0281099	1990.751	0.06476853	0.1049583	0.4856081	0.6865955
DDB_G0281101	6255.757	0.1399094	0.1377981	0.2159878	0.407756
DDB_G0281103	2410.16	0.05246962	0.11808552	0.6052063	0.7741809
DDB_G0281105	96.69532	1.12087	0.39498858	7.106313e-05	0.000888683
DDB_G0281107	0.7309285	0.02964997	0.56961972	0.7911201	NA
DDB_G0281109	3815.262	0.2212008	0.17587271	0.09756312	0.2347008
DDB_G0281111	173.5612	-0.02870128	0.13860645	0.8002964	0.8969971
DDB_G0281113	20.12072	-0.08276316	0.33373386	0.6139662	0.7805917
DDB_G0281115	100.7344	-0.2554624	0.30639383	0.152621	0.3246398
DDB_G0281117	29.79638	-0.07586445	0.35188249	0.6414834	0.7992489
DDB_G0281121	12.93032	0.1912301	0.41046852	0.279023	0.4831732
DDB_G0281127	1.899977	0.01450071	0.44068662	0.9215175	NA
DDB_G0281129	3.567965	0.09511801	0.43583618	0.5443043	0.7298415
DDB_G0281131	203.4641	0.3979134	0.32139809	0.04162808	0.1287424
DDB_G0281133	57.90636	0.1377618	0.20476973	0.3384381	0.5456026
DDB_G0281135	202.3882	0.507801	0.31084447	0.01219279	0.05199797
DDB_G0281137	1453.999	0.2223408	0.15178915	0.06666995	0.1808988
DDB_G0281139	408.5489	0.7139132	0.27151017	0.0005096004	0.004381321
DDB_G0281141	733.3737	0.2997711	0.24007031	0.0666558	0.1808988
DDB_G0281143	246.5739	0.04566585	0.4495763	0.7571736	0.8727691
DDB_G0281147	0.4438987	0.0003515188	0.60581729	0.9969011	NA
DDB_G0281149	11.44655	-0.1537021	0.38805058	0.36897	0.5783744
DDB_G0281151	819.3454	0.02499703	0.1124158	0.798502	0.8960165
DDB_G0281153	1091.303	0.1594112	0.13193638	0.1463166	0.3153559
DDB_G0281155	6.916893	0.3756664	0.54980093	0.07829874	0.2020947
DDB_G0281157	5.317584	-0.4418103	0.71359585	0.05179593	0.1509711
DDB_G0281159	145.8697	0.4014275	0.20196285	0.008561894	0.04007393
DDB_G0281161	45.98296	-1.143608	0.57083082	0.0006443184	0.005289493
DDB_G0281163	158.2452	-0.04027957	0.17856538	0.7609038	0.8755753
DDB_G0281165	2307.174	-0.2575994	0.14950171	0.0324153	0.1070327
DDB_G0281167	1341.603	0.1035984	0.13474177	0.3521163	0.5613954
DDB_G0281169	50.6266	-3.773578	0.66206488	3.145996e-10	1.918208e-08
DDB_G0281171	544.5458	0.3812646	0.15108444	0.002154164	0.01368956
DDB_G0281173	113.5066	-0.3212686	0.73584196	0.08300523	0.2101681
DDB_G0281175	472.9265	0.5115836	0.15880586	0.0001450467	0.001583859
DDB_G0281177	347.7179	0.08629752	0.11426204	0.3834369	0.5920832
DDB_G0281179	522.5137	-0.2626956	0.1341461	0.01847268	0.07140913
DDB_G0281181	53.80127	-0.06480722	0.21635038	0.6576847	0.8106965
DDB_G0281183	35.22225	0.1608708	0.2670631	0.3243862	0.5306854
DDB_G0281185	1509.449	0.3566399	0.20445793	0.01865296	0.07186551
DDB_G0281187	10.56389	0.4023252	0.46621862	0.06252054	0.1728234
DDB_G0281193	9.418993	0.2947432	0.43229359	0.1316985	0.2934147
DDB_G0281195	1.077561	-0.06037017	0.53079264	0.6456795	NA
DDB_G0281197	3.088008	-0.1336329	0.51470943	0.3833213	NA
DDB_G0281199	16.25571	0.2519879	0.40318101	0.1786961	0.360589
DDB_G0281201	17.30364	0.2120341	0.40258848	0.2401915	0.4390472
DDB_G0281203	44.57653	-0.1934724	0.26665214	0.2415823	0.4400227
DDB_G0281205	4.089931	-0.1455951	0.46777664	0.3714107	0.5806911
DDB_G0281207	1100.246	-0.268059	0.16696749	0.03927732	0.1233774
DDB_G0281209	161.859	-0.513459	0.28325675	0.008174923	0.03851844
DDB_G0281211	4405.923	-1.514496	0.1179915	9.892165e-40	7.970258e-37
DDB_G0281213	76.45754	0.1201199	0.21418812	0.4131921	0.621354
DDB_G0281215	932.4152	0.1105605	0.11280751	0.2592796	0.4607963
DDB_G0281217	67.3481	-0.02495719	0.22041363	0.8651567	0.9318216
DDB_G0281219	4154.285	0.6109318	0.25427338	0.001348	0.009532664
DDB_G0281221	113.1213	-0.1039349	0.19135376	0.4517758	0.6564793
DDB_G0281223	180.7467	1.135799	0.41758442	9.730453e-05	0.001136227
DDB_G0281225	280.7516	0.06741796	0.13187306	0.5389176	0.7264569
DDB_G0281227	9.094549	-0.09075165	0.34541887	0.5813162	0.7571071
DDB_G0281229	2318.392	-0.0774925	0.16407934	0.5393749	0.7267258
DDB_G0281231	635.5775	0.4327725	0.44561598	0.04844291	0.1439128
DDB_G0281233	2.212953	0.02708603	0.47343457	0.8478793	NA
DDB_G0281235	1048.888	0.1736326	0.10232278	0.05556928	0.1587694
DDB_G0281237	295.9623	-0.3270868	0.15161532	0.007819669	0.03725991
DDB_G0281239	1672.195	0.2646932	0.25337394	0.1106981	0.2578235
DDB_G0281241	121.1383	-0.06284564	0.17858275	0.6353222	0.79574
DDB_G0281243	167.8842	-0.0926445	0.15622676	0.4498697	0.6546572
DDB_G0281245	4.648684	0.1299741	0.44799803	0.4219401	0.6300614
DDB_G0281249	102.3895	0.4483773	0.39899995	0.03773291	0.119895
DDB_G0281251	499.1637	-0.1702199	0.11477099	0.08591482	0.2155651
DDB_G0281253	31.83721	-2.406863	0.93229363	4.579539e-05	0.0006077318
DDB_G0281255	7010.565	-0.1177314	0.11681118	0.2417228	0.4400227
DDB_G0281257	84.2149	0.1669306	0.22780194	0.2747653	0.4781476
DDB_G0281259	123.6146	0.07213622	0.15388629	0.5523218	0.736255
DDB_G0281261	544.9761	0.3688443	0.2759964	0.04071629	0.1266629
DDB_G0281263	112.928	0.4729349	0.28113273	0.01285352	0.05381876
DDB_G0281265	1144.324	-0.190715	0.13212327	0.08264847	0.209547
DDB_G0281267	14.62865	-0.1425316	0.32545523	0.4006668	0.6094285
DDB_G0281269	140.9268	0.5000616	0.25929104	0.006638322	0.03279907
DDB_G0281271	21.02588	-0.02379805	0.26581148	0.8795776	0.9385711
DDB_G0281273	7.814446	-2.135357	1.4952243	0.0004410484	0.003901981
DDB_G0281277	1946.965	-0.1281707	0.10054549	0.1526817	0.3247077
DDB_G0281279	15621.44	0.03187928	0.08523008	0.6847983	0.8273402
DDB_G0281281	981.0296	0.2645962	0.24715873	0.1065064	0.2510746
DDB_G0281283	1089.27	0.2452246	0.25772856	0.1398184	0.3060045
DDB_G0281285	8.240043	0.4212599	0.52782345	0.0583595	0.1644504
DDB_G0281287	279.5842	0.1810259	0.24880686	0.25741	0.4587082
DDB_G0281289	225.6341	0.1929729	0.14631308	0.1019614	0.2425912
DDB_G0281291	1241.363	-0.05443422	0.10159529	0.5478549	0.7328989
DDB_G0281293	801.7911	-0.006113124	0.14851799	0.9589	0.9773553
DDB_G0281295	3.04674	-0.1576555	0.4753732	0.3387703	NA
DDB_G0281297	3.064375	0.00697661	0.44981671	0.9616867	NA
DDB_G0281299	4.44807	0.02774451	0.39084115	0.8586116	0.9283182
DDB_G0281301	86.60439	-0.247154	0.195651	0.08452406	0.2129146
DDB_G0281303	25.95139	0.182289	0.26829571	0.2688947	0.4714958
DDB_G0281305	2.976969	0.06568844	0.44582044	0.6631298	NA
DDB_G0281307	193.0747	-0.08954002	0.16689556	0.4829287	0.6846093
DDB_G0281309	1332.051	0.5811843	0.2384434	0.001361428	0.009600969
DDB_G0281311	3.471642	0.06346127	0.45846347	0.6686557	0.8176082
DDB_G0281313	368.2008	-0.3568758	0.29353241	0.053047	0.1534676
DDB_G0281315	2351.066	0.09542855	0.10456147	0.3023943	0.5070623
DDB_G0281317	49.51414	0.2094594	0.2398653	0.1866516	0.3708049
DDB_G0281319	527.0957	-0.1501131	0.13715068	0.1829844	0.3659689
DDB_G0281321	1.867666	0.003510476	0.50052745	0.9790353	NA
DDB_G0281323	180.7031	0.08034162	0.17435559	0.539254	0.7266907
DDB_G0281325	5723.057	0.1941661	0.1932222	0.1676942	0.345496
DDB_G0281327	429.2825	0.4817692	0.3041567	0.01510277	0.06123623
DDB_G0281329	55.64612	-0.0576283	0.20662043	0.6869451	0.8293551
DDB_G0281331	598.7627	0.8700711	0.18274652	1.087933e-07	3.536566e-06
DDB_G0281333	358.8138	-0.3247892	0.12718089	0.002620953	0.01604143
DDB_G0281337	3803.854	0.04194489	0.11619754	0.6758889	0.8215546
DDB_G0281339	50.37492	-1.823107	0.85561761	0.0001949213	0.00201163
DDB_G0281341	83.76997	0.1345758	0.18048022	0.3156486	0.5212291
DDB_G0281343	5104.263	-0.04479511	0.09658887	0.60676	0.7754507
DDB_G0281345	703.6825	1.313294	0.41892205	1.838021e-05	0.0002816967
DDB_G0281349	175.2484	0.04488129	0.17530235	0.7319628	0.858918
DDB_G0281351	333.0138	0.02544233	0.12009056	0.8044775	0.8987329
DDB_G0281353	1324.719	0.1282605	0.10075671	0.1530744	0.3254201
DDB_G0281355	0.232526	0.03385647	0.61228724	0.709203	NA
DDB_G0281357	1.324379	0.01543231	0.495303	0.9091959	NA
DDB_G0281359	59.37924	0.2010964	0.23169974	0.1961037	0.3833044
DDB_G0281361	5.204074	-0.1082337	0.37849648	0.5115903	0.7057959
DDB_G0281363	816.5952	-0.3107128	0.19659567	0.03324873	0.1091201
DDB_G0281367	144.4282	0.7704355	0.29447125	0.0004289262	0.003833825
DDB_G0281369	297.127	0.0128732	0.12983563	0.9056201	0.9511541
DDB_G0281371	107.8527	-0.4139447	0.28999818	0.02781604	0.09522455
DDB_G0281373	7.650653	0.1864687	0.37711642	0.2906597	0.4947274
DDB_G0281375	0.465052	0.05939347	0.62314007	0.5220359	NA
DDB_G0281377	634.8874	-2.307358	0.34373268	5.792478e-13	5.833853e-11
DDB_G0281379	68.56913	0.2293105	0.30319708	0.1916114	0.3772875
DDB_G0281381	2227.674	-0.3558156	0.15034453	0.003822816	0.02144275
DDB_G0281383	5838.825	0.006292978	0.14424334	0.9568993	0.9763731
DDB_G0281385	2955.746	-0.05325455	0.13116004	0.626158	0.7889146
DDB_G0281387	505.9543	-1.423324	0.84856101	0.000843134	0.006577145
DDB_G0281389	491.0053	-2.042697	0.46411311	1.389286e-07	4.353095e-06
DDB_G0281391	75.12492	-0.3713855	0.30376673	0.04876989	0.1446051
DDB_G0281393	4926.218	-0.09739497	0.10904679	0.308123	0.5136142
DDB_G0281395	0.808124	0.0342646	0.56063792	0.7684275	NA
DDB_G0281397	0.8490904	-0.0595919	0.5758877	0.6067348	NA
DDB_G0281399	7739.539	0.07171736	0.19190796	0.6030158	0.7726932
DDB_G0281401	4548.863	-0.9896338	0.24425372	1.48596e-06	3.319134e-05
DDB_G0281403	4338.076	0.04773118	0.12169966	0.6454444	0.801212
DDB_G0281407	40.3546	-1.226952	0.55879348	0.0003394097	0.003187795
DDB_G0281409	4962.468	-0.3936599	0.13522118	0.0006038759	0.005019691
DDB_G0281411	1.026992	0.1628302	0.61539304	0.2522532	NA
DDB_G0281415	1831.82	0.1110462	0.12823029	0.3019527	0.5065023
DDB_G0281417	71.94985	-2.869957	0.34871901	6.076195e-18	1.398765e-15
DDB_G0281419	450.0159	0.1007572	0.13958211	0.3768814	0.5862946
DDB_G0281421	100.4171	-0.003314358	0.17037888	0.9794755	0.9888556
DDB_G0281423	48.22683	0.07115253	0.24513598	0.6444918	0.8011757
DDB_G0281425	953.0925	0.05562743	0.16841457	0.6641259	0.8150698
DDB_G0281427	493.6819	0.1728659	0.13863233	0.1281458	0.2875442
DDB_G0281429	135.7642	-0.03103626	0.17248258	0.8109956	0.9025287
DDB_G0281431	1104.549	0.2412387	0.1960689	0.0922335	0.225632
DDB_G0281433	2445.985	0.2215938	0.20676897	0.1320906	0.2941141
DDB_G0281435	576.8773	0.1955733	0.18088202	0.1484445	0.318035
DDB_G0281437	10034.65	0.4389141	0.24977413	0.0126344	0.05319749
DDB_G0281439	22.64398	0.1447614	0.29248117	0.3850392	0.593518
DDB_G0281441	1655.089	0.14459	0.10893831	0.1293686	0.2895392
DDB_G0281443	101.3652	-0.6022125	0.68340993	0.02338944	0.08497034
DDB_G0281445	513.9441	-0.1829586	0.25841106	0.2602639	0.4616
DDB_G0281447	118.3403	-0.05048863	0.16430704	0.6892018	0.8299559
DDB_G0281449	0.1716057	-0.01037536	0.60689169	0.9084701	NA
DDB_G0281453	37.61188	0.05698189	0.43793029	0.7059134	0.8424946
DDB_G0281455	57.9662	0.4688969	0.40984617	0.03311188	0.1088867
DDB_G0281457	121.7117	0.3140172	0.3180421	0.09219275	0.2256312
DDB_G0281459	0.7422249	-0.04675946	0.57409207	0.6797644	NA
DDB_G0281461	3.724496	0.3623604	0.69972794	0.07592733	0.1978425
DDB_G0281463	7.486402	0.05070456	0.37809937	0.7493783	0.867685
DDB_G0281465	118.4068	0.1085734	0.19862039	0.4412544	0.646411
DDB_G0281467	21.94459	-0.2945326	0.34354462	0.1186718	0.2714538
DDB_G0281469	19549.07	0.06820074	0.15424476	0.5747274	0.7529026
DDB_G0281471	396.7595	-0.301647	0.14501395	0.01094667	0.0480461
DDB_G0281473	161.2833	0.06286191	0.16864503	0.6240168	0.7875263
DDB_G0281475	245.3553	0.2293854	0.21494071	0.1278962	0.2871555
DDB_G0281479	2.5088	0.2648524	0.68426034	0.1209625	NA
DDB_G0281481	170.4389	0.06922084	0.20087824	0.6238893	0.7875263
DDB_G0281483	1372.376	-0.02886127	0.12464761	0.7844847	0.8880126
DDB_G0281485	248.6611	-1.387161	0.80314908	0.000799162	0.006314704
DDB_G0281487	844.8158	0.1940511	0.20306878	0.1801746	0.3625993
DDB_G0281489	85.0123	0.4763166	0.34719198	0.02279537	0.08334903
DDB_G0281491	4.68796	0.01305855	0.53491102	0.9158584	0.956829
DDB_G0281493	30.95357	-1.267247	0.69530709	0.0007807982	0.006202397
DDB_G0281495	80.38044	1.13344	0.28662683	1.277221e-06	2.910515e-05
DDB_G0281497	273.8027	-1.589191	0.82019232	0.0003839556	0.003521154
DDB_G0281499	7657.561	-0.7298163	0.2015256	2.110852e-05	0.0003157879
DDB_G0281501	343.2796	0.105457	0.13489903	0.3439295	0.5520478
DDB_G0281503	2140.596	0.7435672	0.19971321	1.395513e-05	0.0002207768
DDB_G0281505	403.0002	-0.01560787	0.12395844	0.8819749	0.9396181
DDB_G0281507	1456.114	-2.508679	0.29157656	2.696064e-19	7.240856e-17
DDB_G0281511	206.9917	-0.1363056	0.16575642	0.2849523	0.4893714
DDB_G0281513	1.809668	0.09830173	0.57472838	0.4441607	NA
DDB_G0281515	64.04845	-0.3190177	0.26446669	0.06514409	0.1780892
DDB_G0281519	278.8109	-0.01476188	0.16594607	0.9073873	0.9522122
DDB_G0281521	508.457	0.04127181	0.17782274	0.7546591	0.8712568
DDB_G0281523	1592.408	0.02080237	0.12187028	0.8412599	0.9193385
DDB_G0281527	22.98577	-0.04634206	0.25419969	0.7656556	0.8777027
DDB_G0281531	2.997393	-0.03438442	0.43868226	0.8170769	NA
DDB_G0281533	277.9909	0.5200554	0.80712784	0.0342756	0.1117101
DDB_G0281535	1005.777	1.16622	1.40548727	0.003184394	0.01868499
DDB_G0281537	226.9464	-0.3948257	0.19792173	0.008647292	0.04035641
DDB_G0281539	23.4507	0.6500656	0.48806391	0.01110732	0.04865655
DDB_G0281541	77.99792	0.7002284	0.2899976	0.0009446926	0.007195228
DDB_G0281543	509.4758	-0.1537326	0.1429699	0.184989	0.3685404
DDB_G0281545	1430.492	-1.181048	0.46880139	0.000156154	0.001669589
DDB_G0281547	4750.005	0.1760316	0.12074662	0.08723595	0.2175595
DDB_G0281549	1319.739	-0.1446848	0.17537651	0.2730631	0.4764739
DDB_G0281551	661.7586	0.0698615	0.11516894	0.483171	0.6846927
DDB_G0281553	907.262	0.3219385	0.12821148	0.003020597	0.01795714
DDB_G0281555	1989.765	-0.07933066	0.12355009	0.4491689	0.6542656
DDB_G0281557	6375.82	-0.01850045	0.11955051	0.8566893	0.9273059
DDB_G0281559	767.3872	0.1573789	0.10640239	0.09260786	0.2263034
DDB_G0281561	5340.858	-0.2207669	0.08334209	0.003898599	0.02175962
DDB_G0281563	11.89259	0.07222016	0.31970074	0.6582006	0.8107445
DDB_G0281565	36509.57	0.002073607	0.11752609	0.9836505	0.9901619
DDB_G0281567	728.1507	0.1075594	0.09834169	0.2222962	0.4153739
DDB_G0281569	6496.635	-0.05872751	0.09363112	0.4888405	0.6886576
DDB_G0281571	93.13384	0.3510556	0.291023	0.05546983	0.1587289
DDB_G0281573	2138.246	0.02662589	0.16127501	0.8310396	0.9135685
DDB_G0281577	1.559828	0.007620813	0.46987178	0.9569161	NA
DDB_G0281579	25.14438	0.08069543	0.51818042	0.5616649	0.7436999
DDB_G0281581	0.332975	-0.03567429	0.61157026	0.6971544	NA
DDB_G0281583	3.690636	-0.2602073	0.52667508	0.1624224	0.3375944
DDB_G0281585	483.2513	0.32707	0.28761622	0.06985661	0.1868143
DDB_G0281587	1030.5	-0.1044293	0.09672023	0.2298834	0.4255843
DDB_G0281589	150.4394	-0.04002031	0.15355481	0.7411379	0.8632692
DDB_G0281591	0.565501	-0.01301793	0.60530809	0.8867938	NA
DDB_G0281593	1.445721	0.09191421	0.57611814	0.4650495	NA
DDB_G0281595	99.26314	0.2100658	0.25003727	0.1940739	0.3807887
DDB_G0281597	8.328168	-0.1818307	0.37234098	0.3008819	0.5056537
DDB_G0281599	56.29195	0.1847103	0.27735862	0.2687668	0.4713448
DDB_G0281601	92.40293	0.2850322	0.22082235	0.06652586	0.180648
DDB_G0281603	175.0305	0.09247664	0.19039165	0.5014834	0.6983621
DDB_G0281605	21125.75	0.2795347	0.14752575	0.01945355	0.07404788
DDB_G0281607	30.01267	-0.9272245	0.58926829	0.002817437	0.01698594
DDB_G0281609	2500.294	-1.198117	0.23989513	7.898831e-09	3.453443e-07
DDB_G0281611	115.4179	-0.2704585	0.24189018	0.09598677	0.2321853
DDB_G0281613	64.95876	-0.03028516	0.30926421	0.8508408	0.924257
DDB_G0281617	31.03938	0.001868777	0.34280221	0.9906779	0.9948679
DDB_G0281619	17.72908	-0.1226453	0.29702491	0.458698	0.6625833
DDB_G0281621	580.9015	0.3432045	0.2577535	0.04649436	0.1397805
DDB_G0281623	941.9052	-0.05243177	0.10806793	0.5810622	0.7570319
DDB_G0281625	40.4472	0.4269803	0.36321456	0.03935818	0.1235626
DDB_G0281627	2894.267	0.05363691	0.1408356	0.6399502	0.7984331
DDB_G0281629	1.352611	-0.07820492	0.50745598	0.579066	NA
DDB_G0281631	847.0965	-0.1076784	0.23778052	0.4831778	0.6846927
DDB_G0281635	15.42683	-0.006982707	0.42421914	0.9628602	0.9789402
DDB_G0281637	31.0429	-0.05574789	0.24756878	0.7179367	0.8495936
DDB_G0281639	714.0981	0.2480864	0.14711755	0.03700695	0.1180873
DDB_G0281641	289.6119	0.450025	0.20215705	0.003802919	0.02136301
DDB_G0281643	16.94326	0.3468312	0.46916323	0.09252007	0.2261869
DDB_G0281645	23.29667	-0.06611264	0.32752659	0.6848294	0.8273402
DDB_G0281649	970.8533	-0.3274784	0.13634005	0.004006725	0.02222018
DDB_G0281651	205.2976	-0.04119103	0.14760505	0.7274391	0.8565254
DDB_G0281653	398.571	-1.1152	0.16692937	4.187413e-13	4.37352e-11
DDB_G0281655	28.91824	-0.08346638	0.23973327	0.5860421	0.7606639
DDB_G0281657	1426.287	-0.05927268	0.11013623	0.5385541	0.726314
DDB_G0281659	57.72312	-0.6166386	0.31639376	0.003965821	0.02203668
DDB_G0281661	2117.687	-0.2418134	0.16391246	0.05875575	0.1652368
DDB_G0281663	4288.137	-0.2633578	0.19567458	0.06705326	0.1814721
DDB_G0281665	18.94383	0.07546792	0.29070573	0.6409416	0.7991988
DDB_G0281669	801.215	-0.4414633	0.11697306	2.107281e-05	0.0003157879
DDB_G0281671	859.1647	0.05883601	0.09843758	0.5053732	0.7014427
DDB_G0281673	31.02002	-0.5865665	0.59230584	0.02269192	0.08305154
DDB_G0281675	5.399072	-0.1366426	0.44065117	0.4047724	0.6137697
DDB_G0281677	32525.82	0.02388799	0.11681569	0.8125497	0.903279
DDB_G0281679	790.9447	0.1848498	0.155375	0.1321648	0.2942213
DDB_G0281683	1454.037	0.2177096	0.18655932	0.1157106	0.2664249
DDB_G0281685	1534.907	0.4469849	0.31218255	0.02361759	0.08541406
DDB_G0281687	1127.57	0.04583549	0.11835451	0.6521443	0.8058926
DDB_G0281689	32.02729	-0.7675988	0.49244616	0.004803066	0.02583623
DDB_G0281691	51.66685	-0.8681674	0.38352487	0.0007369527	0.005925037
DDB_G0281693	623.1881	-0.08683474	0.14524881	0.4581132	0.6620777
DDB_G0281695	425.8823	1.663233	0.36628768	5.605653e-08	2.007357e-06
DDB_G0281699	963.7777	0.2187239	0.15537043	0.07565592	0.1974279
DDB_G0281701	373.2083	0.419213	0.23752818	0.01350476	0.05605449
DDB_G0281703	29.5567	1.708875	0.45002574	1.331851e-06	3.016722e-05
DDB_G0281705	586.5197	-0.006366023	0.13712858	0.954937	0.9758468
DDB_G0281707	758.9118	-0.113308	0.10503308	0.2220771	0.4150836
DDB_G0281709	213.5978	0.005475169	0.14772293	0.963061	0.979031
DDB_G0281711	2164.347	0.3001295	0.29597635	0.09606343	0.2321853
DDB_G0281713	9.402645	-0.01524317	0.33863012	0.9242481	0.9599041
DDB_G0281715	2.981756	0.02729597	0.41111205	0.8582266	NA
DDB_G0281717	0.7453635	0.003712959	0.53054823	0.9762533	NA
DDB_G0281719	923.2052	-0.3196857	0.11073278	0.0009610426	0.007304117
DDB_G0281723	5847.849	-0.06442309	0.13573543	0.5647785	0.7457715
DDB_G0281725	866.6904	0.08636513	0.12987462	0.426294	0.6339612
DDB_G0281727	105.2724	0.07820707	0.20041694	0.5794826	0.7557595
DDB_G0281729	524.9902	-0.2428805	0.13095869	0.02641093	0.09188152
DDB_G0281731	10.09504	0.04695202	0.33311535	0.7714808	0.8806485
DDB_G0281733	305.7359	-0.0810742	0.13834226	0.4743806	0.6770453
DDB_G0281735	173.4772	-0.6413419	0.67576232	0.01891364	0.07244343
DDB_G0281737	504.5728	0.1018765	0.11304402	0.2994554	0.504233
DDB_G0281739	1484.952	-0.3713106	0.12268635	0.0004538466	0.003986032
DDB_G0281741	4515.212	0.01240597	0.10766638	0.8958685	0.9466154
DDB_G0281743	817.5006	-0.126	0.22159602	0.39903	0.6078405
DDB_G0281745	1034.478	-0.3328594	0.16113616	0.009619531	0.04373571
DDB_G0281747	19.0665	0.02640264	0.2667577	0.8666687	0.9325596
DDB_G0281749	23.90979	-0.004599068	0.25844067	0.9764381	0.9870259
DDB_G0281751	183.3332	-0.02598259	0.15403394	0.8304727	0.9133904
DDB_G0281753	6.700265	0.1504144	0.41128225	0.3740462	0.5830097
DDB_G0281755	0.1885415	-0.02188736	0.6084247	0.8092776	NA
DDB_G0281759	54.16127	0.2400336	0.23187533	0.1272876	0.2861308
DDB_G0281761	39.62498	0.07028618	0.23988637	0.6458012	0.8013831
DDB_G0281763	4113.678	0.8515359	0.24632947	2.450632e-05	0.0003580717
DDB_G0281767	1064.287	-0.07029628	0.22823867	0.6390404	0.7980973
DDB_G0281769	1.536714	0.07277254	0.51538688	0.5978603	NA
DDB_G0281771	16.05798	-0.01385203	0.30695347	0.9312903	0.9635805
DDB_G0281773	272.6397	-0.08906798	0.14342619	0.4428958	0.6479721
DDB_G0281775	892.7931	-0.1158884	0.14611796	0.3242234	0.5304961
DDB_G0281777	392.3284	0.03284794	0.1483464	0.78172	0.8868352
DDB_G0281779	59.65144	0.1665795	0.22214093	0.2697906	0.4728382
DDB_G0281781	3130.453	1.485981	0.36237903	3.796906e-07	1.034519e-05
DDB_G0281783	2943.994	0.8768707	0.17242503	2.114216e-08	8.672128e-07
DDB_G0281785	940.2671	-0.1220231	0.09855	0.1666537	0.3437289
DDB_G0281787	273.94	0.1813707	0.16484289	0.15495	0.327731
DDB_G0281789	805.2067	-0.0945993	0.13255217	0.3902068	0.5995005
DDB_G0281791	10.41728	0.3886042	0.49327365	0.07058151	0.188147
DDB_G0281793	432.5252	1.016944	0.32062463	3.398822e-05	0.0004733175
DDB_G0281795	10030.46	0.008729831	0.14196421	0.9396197	0.9677602
DDB_G0281797	2124.73	0.09035922	0.11545656	0.3651063	0.5748084
DDB_G0281799	169.1511	0.340389	0.21375527	0.02810375	0.09588502
DDB_G0281801	1.716174	0.2381121	0.64042318	0.1553035	NA
DDB_G0281803	222.8044	-0.06770702	0.1356427	0.5449227	0.730449
DDB_G0281805	4.28354	0.2382116	0.63854742	0.1559714	0.3289941
DDB_G0281807	1.878206	-0.05762961	0.45729733	0.6963752	NA
DDB_G0281809	1260.04	0.08001555	0.08548528	0.3089743	0.5145769
DDB_G0281811	1403.219	-0.02529802	0.22071524	0.8634162	0.9303911
DDB_G0281813	232.1073	0.4492789	0.22690261	0.007177783	0.03491392
DDB_G0281815	563.7476	0.1972387	0.13178879	0.07219443	0.1912974
DDB_G0281817	59.57808	0.5134066	0.3127083	0.01170273	0.05049994
DDB_G0281819	106.4838	0.4167569	0.225054	0.01116291	0.04882309
DDB_G0281821	1807.579	0.2637478	0.15785831	0.03504184	0.1135513
DDB_G0281823	14165.54	0.7620103	0.20558367	1.398667e-05	0.0002209659
DDB_G0281825	3954.895	-0.2027591	0.15322294	0.09599909	0.2321853
DDB_G0281827	1186.673	-0.6869919	0.15658262	1.101076e-06	2.566143e-05
DDB_G0281829	181.0507	-0.6926308	0.22524919	0.0001487665	0.001610448
DDB_G0281831	110.2557	0.5364958	0.28786769	0.006641243	0.03279913
DDB_G0281833	228.505	0.06850223	0.16106865	0.5831291	0.7584107
DDB_G0281835	28.95598	0.2534562	0.29259172	0.1489755	0.318628
DDB_G0281837	36.30647	0.2924913	0.30497302	0.1074887	0.2525459
DDB_G0281839	1064.178	0.3850739	0.25331488	0.02656243	0.09223925
DDB_G0281841	2123.7	0.4201677	0.33884124	0.03709402	0.1183316
DDB_G0281843	1654.457	-0.6573552	0.13524211	1.286717e-07	4.077013e-06
DDB_G0281845	492.1882	-0.2571599	0.16404518	0.04502381	0.1364505
DDB_G0281847	5.648493	-0.0499961	0.37202263	0.7536228	0.8708119
DDB_G0281849	4741.398	-0.002662044	0.12623308	0.9800548	0.9892634
DDB_G0281851	14.11979	-0.02592607	0.28599868	0.8709472	0.9345781
DDB_G0281853	1787.561	3.841283	0.25716556	1.132683e-51	1.825237e-48
DDB_G0281855	12.32307	-0.1841589	0.37734436	0.2957034	0.5004764
DDB_G0281857	57.21381	-0.3723539	0.35096744	0.06111823	0.1702256
DDB_G0281859	33.49129	-0.1544293	0.2686407	0.3439532	0.5520478
DDB_G0281861	2881.867	0.09067166	0.10366385	0.3239632	0.5302242
DDB_G0281863	303.5226	-0.6021349	0.17808984	6.843998e-05	0.0008651363
DDB_G0281865	4582.917	-0.1447696	0.17043667	0.2645459	0.4663176
DDB_G0281869	0.811402	0.0811079	0.55595224	0.5292338	NA
DDB_G0281871	969.1733	-0.1881442	0.09518082	0.02783491	0.09526024
DDB_G0281873	106.6189	0.4523096	0.24868282	0.01039126	0.04623802
DDB_G0281875	97.89746	-0.08374834	0.19966753	0.5523895	0.7362582
