gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
DDB_G0271098	1008.591	-0.05385252	0.35453247	0.6230386	0.8163259
DDB_G0271100	269.3255	0.1608857	0.25763888	0.2528746	0.5468935
DDB_G0271104	50.27646	0.008276818	0.21357419	0.9455503	0.9804181
DDB_G0271106	2772.191	-0.2948602	0.31481113	0.08161898	0.3541023
DDB_G0271108	347.7432	0.284195	0.26984715	0.07183368	0.3394695
DDB_G0271110	7755.058	-0.198084	0.42303964	NA	NA
DDB_G0271112	407.76	-0.2538136	0.27030132	0.09955525	0.3815549
DDB_G0271114	138.0971	0.09223811	0.21655062	0.4523785	0.7069912
DDB_G0271116	1.113395	-0.08132332	0.4137344	0.2674614	NA
DDB_G0271118	11.62249	0.2801869	0.38838246	0.08123663	0.3535571
DDB_G0271120	1384.796	-0.08524339	0.18091959	0.4174525	0.6829922
DDB_G0271122	1127.482	-0.08133242	0.15860568	0.3763702	0.6516293
DDB_G0271124	1263.057	0.1039488	0.17761128	0.310618	0.6003538
DDB_G0271126	630.3784	0.2120465	0.28364393	0.1645943	0.4580848
DDB_G0271128	3.49156	-0.008944629	0.3488288	0.9342687	NA
DDB_G0271130	293.3316	0.007786519	0.15147444	0.9323865	0.9741571
DDB_G0271132	88.11019	-0.03921528	0.2561743	0.7672383	0.8912396
DDB_G0271134	727.9302	-0.05557947	0.33588822	NA	NA
DDB_G0271136	205.0108	0.5670894	0.31556197	0.005981302	0.1115916
DDB_G0271138	451.5426	0.120313	0.3295944	0.3764851	0.6516293
DDB_G0271140	852.027	0.1691954	0.33809387	0.2427095	0.537278
DDB_G0271142	220.3797	0.2267751	0.23448278	0.1003139	0.3820116
DDB_G0271144	5342.002	-0.15042	0.18872807	0.1690617	0.4622925
DDB_G0271146	2697.309	0.1033475	0.19994067	0.368515	0.6453462
DDB_G0271148	32751.74	0.1795119	0.21535444	0.1506957	0.444792
DDB_G0271150	63.22345	-0.0731243	0.31127611	0.5820185	0.7906308
DDB_G0271152	141.7969	-0.03758849	0.28791813	0.7781214	0.8966543
DDB_G0271154	67.88083	0.1268579	0.27155504	0.3678916	0.6447005
DDB_G0271156	17.82164	0.1880353	0.33118299	0.2113795	0.5059001
DDB_G0271158	11.07634	0.0971192	0.32652723	0.4629259	0.7127069
DDB_G0271160	6.405344	0.07530159	0.34963145	0.5203583	NA
DDB_G0271162	1208.535	-0.1210142	0.28918751	0.3934389	0.6658607
DDB_G0271164	15.88587	-0.05647382	0.28729534	0.6751872	0.8449047
DDB_G0271166	284.8745	0.4366318	0.37944261	0.02490293	0.2185963
DDB_G0271168	20.05301	0.336243	0.50111976	0.0261744	0.2230018
DDB_G0271172	38.96712	0.1155478	0.26643019	0.4058036	0.6735033
DDB_G0271174	9.795438	0.01783176	0.34625736	0.8720001	0.9458162
DDB_G0271176	1.879363	0.001130892	0.3811367	0.988687	NA
DDB_G0271178	582.7854	-0.2471671	0.45875871	0.05623458	0.3072862
DDB_G0271188	131.3254	-0.08398556	0.21694674	0.4941806	0.7326632
DDB_G0271190	5.715684	0.03780357	0.32522927	0.7603952	NA
DDB_G0271194	4.758762	-0.001198098	0.39551304	0.9850425	NA
DDB_G0271196	218.4395	-0.3482768	0.51062334	0.02320385	0.213079
DDB_G0271198	0.2834604	0.01890253	0.41540241	0.6554914	NA
DDB_G0271200	180.35	0.2246015	0.25468677	0.1228761	0.4112144
DDB_G0271202	124.4615	-0.08300409	0.2097769	0.4883608	0.7290339
DDB_G0271204	12.05733	0.04662498	0.30788232	0.7212775	0.8690629
DDB_G0271206	0.8767494	-0.0235691	0.396984	0.7167552	NA
DDB_G0271208	1.093039	-0.00177569	0.39155452	0.9793119	NA
DDB_G0271214	81.56772	0.1315359	0.21518854	0.2833858	0.5765682
DDB_G0271216	112.1198	0.4005473	0.33937025	0.03310462	0.2454677
DDB_G0271218	118.0204	0.2419478	0.27444239	0.1158552	0.4042856
DDB_G0271220	2.101745	-0.03384391	0.38993969	0.6514419	NA
DDB_G0271228	48.80949	0.003883324	0.26030389	0.9765728	0.9915416
DDB_G0271232	43.33468	0.001367019	0.25402566	0.9917041	0.9968241
DDB_G0271234	152.9582	0.179933	0.29992489	0.2319051	0.524895
DDB_G0271238	687.2573	-0.08509906	0.21529574	0.4860719	0.7275545
DDB_G0271240	430.0621	0.1331688	0.21212393	0.2717509	0.5659143
DDB_G0271242	1364.708	0.3895929	0.31543358	0.03359681	0.2476471
DDB_G0271244	85.20402	0.05390085	0.20598529	0.6485543	0.8299133
DDB_G0271246	100.1605	-0.06140826	0.21898267	0.6188201	0.8135416
DDB_G0271248	331.2164	0.05574188	0.23817766	0.6666344	0.8390592
DDB_G0271250	354.6439	-0.3143249	0.28424104	0.05835876	0.3123861
DDB_G0271252	2.220271	0.0505346	0.37790549	0.5766343	NA
DDB_G0271254	109.8099	-0.2719582	0.32143984	0.1021575	0.3834253
DDB_G0271260	78.33747	-0.26322	0.46888235	0.04749401	0.2846519
DDB_G0271262	21.27041	-0.1031726	0.32719167	0.4388206	0.6990543
DDB_G0271264	2399.688	-0.4578748	0.19747492	0.003531672	0.08681579
DDB_G0271266	0.6576448	0.03087148	0.41917788	0.4748849	NA
DDB_G0271268	125.4574	0.2718377	0.2627336	0.07751975	0.3471711
DDB_G0271270	425.3919	0.153112	0.18464785	0.1535958	0.4483435
DDB_G0271272	1006.428	0.07109704	0.20534803	0.5464288	0.7686619
DDB_G0271274	29.15866	-0.5645889	0.40004895	0.008290058	0.1299701
DDB_G0271276	5.569265	-0.06549466	0.35215766	0.5638261	NA
DDB_G0271278	0.6145117	-0.00331047	0.40544675	0.9490633	NA
DDB_G0271280	1017.326	0.01424879	0.09742131	0.805894	0.9117399
DDB_G0271282	1213.357	0.1326451	0.17867499	0.1980043	0.4924025
DDB_G0271286	83.78399	-0.2604618	0.28061181	0.09894918	0.38079
DDB_G0271288	300.6362	0.1788337	0.22649251	0.1691083	0.4622925
DDB_G0271290	838.0344	0.1437352	0.19362361	0.1984453	0.4928686
DDB_G0271292	267.149	0.05926654	0.1879036	0.5893785	0.7941984
DDB_G0271294	233.3656	0.01352747	0.24069689	0.9165655	0.9670718
DDB_G0271296	121.9185	0.5635302	0.42094367	0.008289313	0.1299701
DDB_G0271298	31270.4	0.144702	0.21559165	0.2400553	0.5333194
DDB_G0271300	51.11067	-0.01637824	0.28304815	0.9019196	0.96072
DDB_G0271302	219.655	-0.1489307	0.3278673	0.296497	0.5903158
DDB_G0271304	127.6855	-0.02401732	0.18227478	0.8237573	0.9210121
DDB_G0271306	817.6881	0.001745092	0.1344998	0.9829943	0.9924174
DDB_G0271308	276.7474	0.1782516	0.2593761	0.2116041	0.5059001
DDB_G0271310	137.5975	0.06668273	0.23118501	0.6015195	0.8026156
DDB_G0271312	202.8779	0.05805119	0.25342376	0.662114	0.8365543
DDB_G0271314	65.51547	0.1299634	0.29307094	0.3636056	0.6410006
DDB_G0271316	42.8668	0.5485031	0.4451658	0.008980688	0.1347823
DDB_G0271318	18.18132	0.08054528	0.37184467	0.4384424	0.698754
DDB_G0271320	64.8064	-0.5373748	0.56785498	0.006718545	0.1190513
DDB_G0271322	14.76551	-0.14965	0.33329967	0.2902504	0.5842383
DDB_G0271324	56.47393	-0.1405586	0.28708855	0.3297277	0.615165
DDB_G0271326	154.7509	-0.3342684	0.49436886	0.02768181	0.2276307
DDB_G0271328	32.40418	-0.06250694	0.26355064	0.6422492	0.8265998
DDB_G0271330	1.423204	0.06475539	0.39053762	0.4422326	NA
DDB_G0271332	4.024255	0.04884675	0.38285234	0.5687434	NA
DDB_G0271334	2120.627	-0.03684538	0.19530015	0.7460203	0.8816632
DDB_G0271336	201.4024	0.1275238	0.25993701	0.3577918	0.6364981
DDB_G0271338	621.8273	0.03561867	0.21528795	0.7701129	0.8920898
DDB_G0271340	3143.216	-0.2723879	0.30402333	0.09767914	0.3790757
DDB_G0271342	1020.356	0.0561479	0.13267401	0.4669818	0.7143637
DDB_G0271344	2337.253	-0.059283	0.16128741	0.5330986	0.7585742
DDB_G0271346	932.525	-0.01197892	0.16496498	0.9038558	0.9616358
DDB_G0271348	367.5729	0.04374523	0.21383847	0.7185706	0.8677968
DDB_G0271350	472.8778	0.3278095	0.24842688	0.03680064	0.2566228
DDB_G0271354	1950.583	-0.1816084	0.39801492	0.1487807	0.443384
DDB_G0271356	532.1302	0.3872415	0.27521998	0.02599744	0.2230018
DDB_G0271358	594.0639	-0.262517	0.30486714	0.1076445	0.3926077
DDB_G0271360	135.9557	0.1246786	0.24092737	0.3485636	0.6296691
DDB_G0271362	31.26022	-0.08915124	0.36847155	0.4129151	0.6799067
DDB_G0271364	9.264016	-0.07870305	0.31643037	0.5518649	0.7721575
DDB_G0271366	6.018406	0.04754616	0.35414571	0.6617594	NA
DDB_G0271368	15.15622	0.01271524	0.27891004	0.9238426	0.9697371
DDB_G0271370	61.97822	0.1811226	0.30034806	0.2294568	0.5223643
DDB_G0271372	2715.535	-0.1429668	0.35364813	0.2817544	0.5758548
DDB_G0271374	1299.312	-0.4865052	0.34235869	0.01520929	0.1727299
DDB_G0271376	626.743	0.1589106	0.25399241	0.2544266	0.5479637
DDB_G0271378	148.2421	0.2341059	0.26950702	0.1223029	0.4107566
DDB_G0271380	2.890505	0.05852291	0.35783378	0.5885781	NA
DDB_G0271382	0.2834604	0.01890253	0.41540241	0.6554914	NA
DDB_G0271384	1237.146	0.05033209	0.16515777	0.6072387	0.8056144
DDB_G0271386	46.24861	0.437152	0.37798661	0.02482223	0.2185017
DDB_G0271388	211.9021	0.1209456	0.23867277	0.3597312	0.6381897
DDB_G0271390	3.933044	0.0336244	0.3758413	0.7039168	NA
DDB_G0271392	7.418414	-0.06039538	0.33301651	0.6240592	NA
DDB_G0271394	28.96042	-0.1676186	0.35941559	0.223113	0.5162646
DDB_G0271396	268.3217	0.1653322	0.23167475	0.2085442	0.5031452
DDB_G0271398	2885.481	-0.09390577	0.18173998	0.3723192	0.6483718
DDB_G0271400	542.869	-0.03557988	0.20912427	0.7660333	0.8905761
DDB_G0271402	2941.081	-0.3283151	0.32984015	0.06219806	0.3188168
DDB_G0271404	131.8596	0.3628383	0.35947343	0.04693774	0.2841288
DDB_G0271406	51.18235	0.1752628	0.27534544	0.2318347	0.524895
DDB_G0271408	394.2107	0.3287802	0.26766291	0.04418028	0.2751769
DDB_G0271410	28.48773	-0.001317262	0.23708859	0.9918042	0.9968241
DDB_G0271412	37.39962	0.2235994	0.36218014	0.1421728	0.4377335
DDB_G0271414	78.82262	-0.05757042	0.21482712	0.6365381	0.8245362
DDB_G0271418	608.0618	0.008801452	0.1968787	0.9387983	0.9775852
DDB_G0271422	69.93051	0.07319023	0.34661355	0.5365974	0.7610605
DDB_G0271424	30.89384	0.2848266	0.3868147	0.079311	0.3507907
DDB_G0271426	0.3355765	-0.004359078	0.41315289	0.9174568	NA
DDB_G0271428	60.84669	0.1285797	0.27161744	0.3620358	0.640028
DDB_G0271430	199.9493	0.4331133	0.44360901	0.02091246	0.2010923
DDB_G0271432	0.2386534	0.001180462	0.41314573	0.9775283	NA
DDB_G0271434	146.4835	0.2510576	0.29236007	0.1152094	0.4030181
DDB_G0271438	11.86573	-0.1587063	0.35941957	0.2396556	0.5331424
DDB_G0271448	0.5289129	0.02798587	0.41805973	0.5151606	NA
DDB_G0271450	1.570694	-0.001170718	0.39306722	0.9860054	NA
DDB_G0271452	8.806393	0.01337125	0.36601827	0.8878845	0.9549008
DDB_G0271454	130.7582	0.1630839	0.32172437	0.2662698	0.5601584
DDB_G0271456	180.4884	0.1684549	0.2807682	0.2513322	0.5449643
DDB_G0271458	65.55375	0.1840081	0.29699157	0.2227025	0.5161245
DDB_G0271460	452.458	0.3889218	0.41481605	0.03265751	0.244306
DDB_G0271462	185.1331	0.2470395	0.28034768	0.1134964	0.4008907
DDB_G0271466	0.7069434	0.04005053	0.40187646	0.5356811	NA
DDB_G0271468	69.35259	0.2981118	0.31945607	0.08013468	0.3519818
DDB_G0271470	236.2697	0.6257957	0.404438	0.004839303	0.1001816
DDB_G0271472	459.4699	0.08223215	0.18678926	0.448456	0.7049632
DDB_G0271474	37.43869	-0.02004503	0.22593609	0.8729121	0.9458162
DDB_G0271476	20.15559	-0.1544052	0.38000645	0.2139621	0.5080756
DDB_G0271478	85.72127	0.2408054	0.28207849	0.122077	0.4107566
DDB_G0271480	615.3999	-0.01326768	0.16981824	0.8962194	0.9588931
DDB_G0271482	424.486	-0.2262786	0.22460195	0.09071582	0.3704092
DDB_G0271484	695.7599	-0.3523463	0.31196503	0.04701291	0.2844307
DDB_G0271486	151.0869	-0.368609	0.42131598	0.03641171	0.2556563
DDB_G0271488	3206.964	0.08885853	0.23666878	0.4945775	0.7326632
DDB_G0271490	1131.241	-0.07516819	0.21778831	0.5414665	0.7653244
DDB_G0271500	2810.624	-0.04140101	0.18472546	0.7032839	0.8599602
DDB_G0271502	2373.713	-0.03200361	0.16594112	0.7469646	0.8816632
DDB_G0271504	4215.028	-0.2374159	0.28154238	0.1260712	0.4151125
DDB_G0271506	540.4452	0.06358177	0.19036532	0.5665008	0.7817377
DDB_G0271508	3.946785	0.03800576	0.3503099	0.729454	NA
DDB_G0271510	5530.382	-0.1705529	0.37359008	0.1985496	0.4928694
DDB_G0271512	125.1765	0.001860511	0.23573221	0.9883946	0.9948553
DDB_G0271514	432.5039	0.1315872	0.2524445	0.3369003	0.6200109
DDB_G0271516	165.5921	-0.00959079	0.17505428	0.9268324	0.9718771
DDB_G0271518	117.2934	-0.2823987	0.40607294	0.07127606	0.3384745
DDB_G0271520	17786.9	-0.1947263	0.41178872	0.1192465	0.4079834
DDB_G0271524	1117.753	-0.05784076	0.23800621	0.6549266	0.8326943
DDB_G0271526	2.817193	0.03288602	0.36850669	0.7289646	NA
DDB_G0271528	151.572	1.218131	0.6420146	8.244717e-05	0.009279997
DDB_G0271530	92.37563	0.03557925	0.40721715	0.5353783	0.7599681
DDB_G0271532	677.9302	-0.07944815	0.15819969	0.3868516	0.6603795
DDB_G0271534	154.8315	0.2127515	0.25834617	0.1439917	0.4393839
DDB_G0271536	1486.094	-0.1933383	0.32696445	0.2037212	0.497508
DDB_G0271538	1701.097	0.04144607	0.15509439	0.654386	0.8326693
DDB_G0271540	6.904818	0.255195	0.41213459	0.08110054	NA
DDB_G0271542	7.063414	0.2327764	0.41768631	0.08891941	NA
DDB_G0271544	6040.906	-0.06945974	0.12639464	0.3317919	0.616495
DDB_G0271546	214.6004	0.215676	0.33063153	0.167444	0.4606007
DDB_G0271548	70.18592	-0.09096214	0.25409063	0.4997669	0.7369363
DDB_G0271550	935.162	0.4666277	0.22110067	0.005308628	0.1045084
DDB_G0271552	5901.521	0.2813675	0.30416644	0.0896516	0.3679349
DDB_G0271554	0.8604742	-0.04365656	0.40915294	0.4575048	NA
DDB_G0271556	111.9492	0.07513915	0.2549864	0.5750209	0.7869689
DDB_G0271560	0.3355765	-0.004359078	0.41315289	0.9174568	NA
DDB_G0271562	55.24802	0.04959023	0.24072036	0.70255	0.8594452
DDB_G0271564	1532.196	0.006041893	0.15905129	0.9498336	0.9817461
DDB_G0271568	50.52026	-0.5087856	0.45580326	0.0117134	0.1547243
DDB_G0271570	203.6592	-0.2230056	0.4396029	NA	NA
DDB_G0271572	1451.631	-0.008392921	0.10635199	0.8958665	0.9588875
DDB_G0271574	5.75143	0.006290976	0.34481382	0.9548698	NA
DDB_G0271576	24.44388	-0.100599	0.26891398	0.4662073	0.7141173
DDB_G0271578	1.38687	0.007777277	0.40074123	0.8932992	NA
DDB_G0271584	1.993797	-0.07775163	0.39082629	0.3820864	NA
DDB_G0271586	23.32976	0.2334035	0.38249066	0.1174229	0.405764
DDB_G0271588	32.59317	-0.08763392	0.37165409	0.4096338	0.6770612
DDB_G0271590	267.1345	-0.03974092	0.34591043	0.7251989	0.8708429
DDB_G0271592	411.9596	-0.1687302	0.31761935	0.2551561	0.5487296
DDB_G0271594	16.60661	0.06086454	0.33856161	0.6135876	0.809927
DDB_G0271596	15.85404	0.1294416	0.32837297	0.3494606	0.6304791
DDB_G0271598	36.21559	0.1821907	0.38894041	0.1608453	0.4552802
DDB_G0271600	7.357397	0.04734775	0.32353541	0.7063159	NA
DDB_G0271602	106.0409	0.1592071	0.25342399	0.253003	0.5470296
DDB_G0271606	1546.67	-0.3217172	0.34220791	0.06686217	0.3276363
DDB_G0271608	1225.37	-0.07804615	0.19162331	0.4826305	0.7246618
DDB_G0271610	1625.356	0.1342481	0.19742944	0.2372866	0.5302268
DDB_G0271614	2399.83	-0.3369497	0.4258422	0.04370722	0.2738904
DDB_G0271618	1825.279	-1.024848	0.77245338	0.0004280402	0.02881198
DDB_G0271624	24.19687	0.06345924	0.27160823	0.6391037	0.8255255
DDB_G0271626	1462.81	0.09461422	0.24046913	0.4717775	0.7173342
DDB_G0271628	589.9046	-0.1498024	0.21046021	0.2150158	0.5085703
DDB_G0271630	2275.695	0.06053945	0.14283928	0.4682956	0.7145528
DDB_G0271632	360.1427	0.1676562	0.23558759	0.2083563	0.5030354
DDB_G0271634	200.3962	0.2629289	0.33055025	0.1113797	0.3982382
DDB_G0271636	267.7927	0.2569797	0.27761137	0.1008188	0.3823844
DDB_G0271638	190.346	0.3777695	0.46612397	0.02630146	0.2232471
DDB_G0271640	356.9149	-0.2312657	0.37889729	0.1220965	0.4107566
DDB_G0271642	93.61793	-0.2418058	0.28747436	0.1238397	0.4125915
DDB_G0271644	19.9203	0.09852208	0.32778905	0.4559592	0.709368
DDB_G0271646	6.149186	0.1736207	0.39760802	0.1579897	NA
DDB_G0271648	1.847607	0.03808165	0.3816614	0.6503179	NA
DDB_G0271654	12.20313	0.130303	0.35378254	0.3131805	0.602353
DDB_G0271656	3.725411	0.05471861	0.37412451	0.5638163	NA
DDB_G0271658	53.21268	-0.5006381	0.35546758	0.01389663	0.165378
DDB_G0271660	295.893	-0.1130501	0.24315463	0.395899	0.6671608
DDB_G0271662	115.8294	-0.3108334	0.34629573	0.07340482	0.3406725
DDB_G0271664	2219.656	-0.08189405	0.14654395	0.3302798	0.6154807
DDB_G0271666	13457.05	-0.8870817	0.58408844	0.0007235445	0.03929161
DDB_G0271668	9958.82	0.08259702	0.17952762	0.4290817	0.6928048
DDB_G0271670	4887.999	-0.09463034	0.18695297	0.3816739	0.6555227
DDB_G0271672	542.7771	-0.03162701	0.29579664	0.8107776	0.9149634
DDB_G0271674	2.439212	0.03115034	0.39043475	0.6727206	NA
DDB_G0271676	4113.394	-0.129728	0.26880849	0.3565177	0.6354234
DDB_G0271678	11671.23	-0.4432037	0.39526957	0.02305859	0.2124604
DDB_G0271680	15.04832	-0.3896125	0.44902532	0.0270831	0.225512
DDB_G0271682	836.7025	-0.03973344	0.15924766	0.6760783	0.845473
DDB_G0271684	1597.82	0.2815686	0.40720214	0.0710909	0.3380426
DDB_G0271686	811.3085	0.6259263	0.28064177	0.002183969	0.06781768
DDB_G0271688	30.45883	0.07522764	0.2571467	0.5756843	0.7873247
DDB_G0271690	1065.426	0.1985935	0.26725139	0.1766343	0.4706201
DDB_G0271692	109.1033	0.3381797	0.39577803	0.05154872	0.2967868
DDB_G0271694	3327.349	-0.08187297	0.16189672	0.3836226	0.6574633
DDB_G0271696	883.5889	-1.022444	0.81681684	0.0004601313	0.03024758
DDB_G0271698	64.24329	-0.960547	0.35505127	8.603771e-05	0.009575742
DDB_G0271700	2342.033	-0.1162956	0.35285222	0.3550318	0.6348539
DDB_G0271702	378.4799	-0.0783291	0.3644071	0.4702494	0.7166585
DDB_G0271704	1.56696	-0.05832891	0.39652294	0.4470755	NA
DDB_G0271706	63.56446	0.0060641	0.27911853	0.9636106	0.9864761
DDB_G0271708	348.0425	-0.008931324	0.15317945	0.9232676	0.9694956
DDB_G0271712	284.1459	0.04957754	0.32716974	0.6902232	0.8522134
DDB_G0271714	228.4385	-0.02440193	0.3523618	0.8193712	0.9184834
DDB_G0271716	210.7906	-0.04133474	0.34001741	0.7235586	0.870454
DDB_G0271718	453.2462	-0.01987203	0.33516748	0.8658727	0.9430303
DDB_G0271720	379.8263	0.09016239	0.21883731	0.4659909	0.7140408
DDB_G0271722	249.4265	0.1672138	0.26555096	0.2437987	0.5384917
DDB_G0271724	227.0614	-0.04282106	0.19506543	0.7061581	0.862349
DDB_G0271726	283.8856	0.0896461	0.2144229	0.4618074	0.7123333
DDB_G0271728	117.1788	0.4377744	0.35926393	0.02460385	0.2177731
DDB_G0271730	2804.017	-0.1245089	0.20088145	0.2803379	0.5744218
DDB_G0271732	943.6852	0.2642798	0.31004644	0.1073437	0.3925298
DDB_G0271734	6044.073	-0.1677623	0.26718425	0.2437932	0.5384917
DDB_G0271736	1305.905	0.1050711	0.28746889	0.4522909	0.7069912
DDB_G0271738	551.6763	-0.002705926	0.18922804	0.9805984	0.991893
DDB_G0271740	42.04236	-0.1986884	0.4024895	0.126993	0.4161865
DDB_G0271742	645.9335	-0.07301583	0.27179186	0.5914634	0.7958813
DDB_G0271746	0.8503811	0.03591833	0.42150489	0.4093716	NA
DDB_G0271748	13.24252	0.01874754	0.31044699	0.883672	0.9524264
DDB_G0271750	1497.595	0.1754464	0.16518028	0.07724127	0.3466144
DDB_G0271752	288.4441	-0.2604418	0.37608586	0.1003949	0.3820116
DDB_G0271754	718.7736	-0.03768367	0.18311362	0.7271118	0.8716446
DDB_G0271756	306.6874	-0.1950589	0.4401214	0.08823129	0.3655922
DDB_G0271758	38.39802	0.2001647	0.37267645	0.1597288	0.454442
DDB_G0271760	342.5626	-0.2096459	0.32295897	0.1778546	0.4716431
DDB_G0271764	150.8572	0.2859038	0.29651482	0.0831244	0.3572391
DDB_G0271766	833.3912	0.1119724	0.2709128	0.4216988	0.6865049
DDB_G0271768	68.43367	0.07246702	0.35010895	0.5330046	0.7585742
DDB_G0271770	71.40652	-0.4089306	0.4880467	0.01933183	0.1952463
DDB_G0271772	0.6959817	0.03253016	0.41988966	0.4526547	NA
DDB_G0271774	152.5328	0.214686	0.29803935	0.1670512	0.4605086
DDB_G0271778	1437.419	-0.1289869	0.34170755	0.3353706	0.618906
DDB_G0271780	4117.532	-0.1824938	0.44086691	NA	NA
DDB_G0271784	2515.785	-0.006385424	0.17470783	0.9511766	0.9820517
DDB_G0271786	420.8691	0.07730465	0.30300013	0.5671711	0.7818865
DDB_G0271788	554.3078	0.1960882	0.27975276	0.1906868	0.4852865
DDB_G0271790	117.1081	0.1266628	0.26456497	0.3642801	0.6412266
DDB_G0271792	71.82744	0.2062603	0.26592802	0.1616444	0.455971
DDB_G0271794	218.2936	0.08542921	0.24760006	0.5206298	0.7518951
DDB_G0271796	30.11105	-0.003951644	0.25724358	0.9760998	0.9914464
DDB_G0271798	995.1876	-0.02883841	0.19610805	0.8006274	0.9101077
DDB_G0271800	8.799981	-0.0004799864	0.33804751	0.9966811	0.9982766
DDB_G0271802	989.5699	-0.4189198	0.38827443	0.02844643	0.229911
DDB_G0271804	88.00484	0.4079411	0.48218277	0.02007812	0.1976342
DDB_G0271806	6791.896	0.03423449	0.23679629	0.7899338	0.9044443
DDB_G0271808	48.30646	0.06745087	0.31252132	0.6087598	0.8069042
DDB_G0271810	0.2386534	0.001180462	0.41314573	0.9775283	NA
DDB_G0271812	4876.804	0.09441622	0.14398536	0.2484253	0.5428749
DDB_G0271814	89.44135	-0.008371172	0.18367744	0.938598	0.9775577
DDB_G0271816	7389.651	-0.123112	0.19822727	0.2798217	0.5741198
DDB_G0271818	278.3927	0.009819381	0.34539299	0.9294274	0.9735992
DDB_G0271820	650.2524	-0.118772	0.29497075	0.4012001	0.6704162
DDB_G0271822	141.5099	-0.07236975	0.3502701	0.5331386	0.7585742
DDB_G0271824	324.2879	-0.02467617	0.3523013	0.8174948	0.9173801
DDB_G0271826	56.28687	0.0962367	0.28944746	0.4878372	0.7288045
DDB_G0271828	2192.002	-0.1571073	0.30634431	0.2851176	0.5781446
DDB_G0271830	60.01962	-0.05481844	0.24974662	0.6779726	0.846144
DDB_G0271832	482.1381	0.44873	0.27332742	0.01366401	0.1646432
DDB_G0271834	189.2806	0.1373775	0.22753264	0.2845378	0.5775531
DDB_G0271836	100.6085	0.3892221	0.35347134	0.03742168	0.2590438
DDB_G0271838	213.3261	0.4312445	0.37686062	0.02610717	0.2230018
DDB_G0271840	275.9032	-0.1502693	0.36960157	0.2398937	0.5333194
DDB_G0271842	2882.844	0.1704186	0.23166562	0.1959261	0.4910602
DDB_G0271844	1542.58	0.1530285	0.2414335	0.2559186	0.5498536
DDB_G0271848	10719.56	-0.009562057	0.20463936	0.9353191	0.9761555
DDB_G0271850	3136.648	-0.2453826	0.27698081	0.1133772	0.4008907
DDB_G0271852	258.9385	-0.5487703	0.48564615	0.008057866	0.1286028
DDB_G0271854	215.7319	-0.1217372	0.2199626	0.3286396	0.6142174
DDB_G0271856	942.2036	0.2361746	0.24881781	0.1026914	0.3846566
DDB_G0271858	1260.24	0.01078993	0.13440633	0.8948991	0.9585272
DDB_G0271860	1516.324	-0.02458952	0.14894593	0.7843345	0.9008587
DDB_G0271862	2167.458	0.08693741	0.18001355	0.4056406	0.6733322
DDB_G0271864	53.02568	0.1524517	0.31909905	0.2930319	0.5867424
DDB_G0271866	459.719	0.0673622	0.25896406	0.6157857	0.8117341
DDB_G0271868	2107.369	-0.0886015	0.16868071	0.3648218	0.6416776
DDB_G0271870	249.8358	0.05937829	0.34727981	NA	NA
DDB_G0271872	78.68015	0.07621566	0.27047857	0.5757325	0.7873247
DDB_G0271876	420.1393	-0.2699495	0.36251554	0.09923672	0.3811137
DDB_G0271878	1426.645	0.08360418	0.31068472	0.5340748	0.7589266
DDB_G0271880	914.3062	-0.1132465	0.19384635	0.31015	0.6003538
DDB_G0271882	1629.183	0.2899402	0.30230913	0.08195052	0.3547192
DDB_G0271884	1790.906	-0.4441311	0.20086197	0.004568544	0.09777123
DDB_G0271886	1438.279	-0.2438838	0.28616994	0.1205832	0.4088917
DDB_G0271888	22.44718	0.02193157	0.36429091	0.8212915	0.9195143
DDB_G0271890	488.5668	0.5111201	0.26919354	0.006788712	0.1190513
DDB_G0271892	699.6039	-0.1307205	0.20360062	0.2631339	0.5570411
DDB_G0271894	5504.447	0.3141724	0.26617786	0.05079969	0.294502
DDB_G0271896	20.72224	-0.2232923	0.38090827	0.1275788	0.4161865
DDB_G0271898	100.5107	-0.2290206	0.42088959	0.08837102	0.3658853
DDB_G0271900	866.0397	0.0558675	0.18337257	0.6036153	0.8031055
DDB_G0271902	85.83366	-0.04200072	0.24934887	0.7493655	0.8824238
DDB_G0271904	8587.185	-0.1126071	0.23553524	0.3885787	0.6616197
DDB_G0271906	183.5517	0.1522387	0.2340045	0.2478148	0.5423844
DDB_G0271908	3191.349	-0.2473795	0.37786077	0.1093571	0.3950339
DDB_G0271910	225.964	0.001960738	0.18825223	0.9858843	0.9936444
DDB_G0271912	560.545	0.2582531	0.31069374	0.1137443	0.4008907
DDB_G0271914	140.6562	0.005138478	0.34770988	NA	NA
DDB_G0271916	1001.437	-0.874254	0.22981491	7.572078e-06	0.001493293
DDB_G0271920	741.0723	-0.2436898	0.41632878	0.08413992	0.3588076
DDB_G0271922	7047.877	-0.08106424	0.22604237	0.5209695	0.7519541
DDB_G0271924	442.8746	-0.008917754	0.14620153	0.9199405	0.9678101
DDB_G0271926	24.28691	0.1896762	0.32267486	0.2115273	0.5059001
DDB_G0271928	1406.537	-0.06694757	0.15282945	0.4536517	0.7078069
DDB_G0271930	21.91853	-0.1090469	0.35394304	0.3761254	0.6516293
DDB_G0271932	2.875069	0.08608468	0.40141467	0.3086564	NA
DDB_G0271934	7.07292	-0.116361	0.38249892	0.2866691	NA
