gene_id	WT1_vegetativ	WT2_vegetativ	WT3_vegetativ	D1_vegetativ	D2_vegetativ	D3_vegetativ
DDB_G0270838	9.12579737	8.95071197	8.91389678	9.21771965	9.01099738	9.11458051
DDB_G0270842	7.6263992	6.67938969	8.38735039	9.51288843	9.84112959	8.84030342
DDB_G0270848	7.52869158	6.94766368	6.60958333	5.8957879	6.74141754	6.51423513
DDB_G0270850	11.57788541	11.6735311	11.28631661	9.21580161	10.52918345	9.77757405
DDB_G0270854	9.34969013	9.3471949	9.12715236	8.86518812	9.34584821	9.56295612
DDB_G0270856	9.35658265	9.25049943	9.13231102	9.31048712	9.34300176	9.14171115
DDB_G0270858	8.25701051	8.64620698	8.78196909	8.72613762	8.43408541	8.69480902
DDB_G0270860	10.3714296	10.05254912	10.05920361	11.68073155	12.54435588	11.27983701
DDB_G0270862	5.20249694	5.86045107	5.63434117	5.62311022	5.20249694	5.74348873
DDB_G0270864	11.63481574	11.76100457	12.20260616	12.80307035	11.79335009	11.67917702
DDB_G0270866	8.57572219	8.54048775	8.4132056	8.29281657	8.60172943	8.57109321
DDB_G0270868	8.29378416	8.60602593	8.2180924	8.02190708	8.40685499	8.16592202
DDB_G0270870	11.11972506	11.14778313	11.2057533	11.13694243	11.07131436	10.7522072
DDB_G0270872	5.20249694	5.20249694	5.20249694	5.20249694	5.20249694	5.5160544
DDB_G0270878	5.20249694	5.49877869	5.58903657	5.20249694	5.20249694	5.5160544
DDB_G0270880	10.77704492	10.86265432	10.93831533	11.1099269	10.67853168	10.30984727
DDB_G0270882	7.79246471	7.84438417	7.89976244	7.90555724	7.69868685	7.94050886
DDB_G0270884	10.61450482	10.06521139	10.56921956	11.46239278	10.65239926	10.90985136
DDB_G0270886	6.84271615	6.77588351	6.73906024	7.16797904	6.90523847	6.9741155
DDB_G0270888	6.28690659	6.16872043	6.22487481	6.49377303	6.28528119	6.28058332
DDB_G0270892	5.20249694	5.20249694	5.39619983	5.20249694	5.20249694	5.45868301
DDB_G0270894	9.32530194	9.35410455	9.26029658	9.42937988	9.23042042	8.87671489
DDB_G0270896	5.20249694	5.20249694	5.20249694	7.84601537	5.20249694	6.69536275
DDB_G0270898	7.24724287	7.13286044	7.31146033	6.97634107	7.07905365	6.67665935
DDB_G0270900	6.07902811	6.03056788	6.03582924	5.92599803	5.95430202	5.87508491
DDB_G0270902	10.35435543	10.41756625	10.50066172	10.38946933	10.74992107	10.3157942
DDB_G0270906	6.48653931	6.72866449	7.1041317	6.88404127	6.68117717	6.82659092
DDB_G0270910	11.60699168	11.78222809	11.71251086	11.33173059	11.40234978	11.05707796
DDB_G0270914	7.51596012	7.35346246	7.65735273	8.38183201	7.512197	7.81232305
DDB_G0270916	8.3783004	8.36542464	8.32813529	7.92004833	8.5969306	8.68455873
DDB_G0270918	9.61683513	9.96290696	10.35217345	10.06341303	9.65884685	9.23561037
DDB_G0270920	8.86991717	8.93693785	8.77316521	8.57198808	9.43139686	8.89457755
DDB_G0270922	6.67888113	6.84327108	6.7592582	7.00560567	7.13664043	7.48864128
DDB_G0270924	6.12492577	6.2872941	5.94504523	6.5382359	5.99881265	6.04141717
DDB_G0270926	6.39182322	6.2872941	6.73906024	6.32959511	6.22227299	6.34772552
DDB_G0270928	9.35314053	9.18608821	9.31873453	9.96889367	9.26392953	9.46271574
DDB_G0270932	10.82243575	10.75873603	10.79770818	10.59246059	10.50016846	10.44560339
DDB_G0270934	7.43689453	7.4375954	7.64748823	7.79959818	7.36766566	7.10562556
DDB_G0270936	8.06563878	8.31624995	8.43579646	8.03964741	8.1008532	8.40827404
DDB_G0270938	5.20249694	5.20249694	5.53749911	5.20249694	5.20249694	5.38376669
DDB_G0270940	6.5162447	6.48699019	7.13381303	6.79550325	6.52628854	6.43444738
DDB_G0270942	5.20249694	5.20249694	5.63434117	5.20249694	5.20249694	5.38376669
DDB_G0270946	9.47212969	9.29787159	9.29441895	10.3226309	9.71709732	9.63881835
DDB_G0270948	8.9452063	9.30502257	9.51817881	9.39930213	9.2273349	9.16099035
DDB_G0270950	5.20249694	5.20249694	5.58903657	5.20249694	6.15438443	5.5643259
DDB_G0270952	9.38719537	6.92750254	5.20249694	6.73652757	10.06798547	9.92068911
DDB_G0270954	5.20249694	5.97837883	5.20249694	5.20249694	7.70782213	8.49084893
DDB_G0270958	12.22170028	12.27994511	11.95212634	9.93090991	11.75543766	10.5462517
DDB_G0270962	12.6245775	12.75390025	12.35281838	10.43948305	12.33360992	10.81511134
DDB_G0270964	9.96865635	9.86005521	9.52341439	9.93672988	10.23048868	9.36519808
DDB_G0270966	7.69528544	7.78277309	7.69132201	7.28895468	7.97938976	8.05778521
DDB_G0270968	5.4986683	5.20249694	5.20249694	5.56707929	5.20249694	5.38376669
DDB_G0270970	5.20249694	5.62077281	5.47622922	5.67234499	5.47093056	5.87508491
DDB_G0270972	9.69225031	9.71216122	9.71171427	9.59622765	9.52473589	9.15804118
DDB_G0270974	5.20249694	5.20249694	5.20249694	5.50044017	5.20249694	5.38376669
DDB_G0270978	9.24583403	8.97786761	8.96497316	8.73422977	8.61602918	8.54181695
DDB_G0270980	5.20249694	5.62077281	5.53749911	5.75746078	5.66611114	5.64507003
DDB_G0270982	6.0302665	5.62077281	6.0568736	5.62311022	6.08046446	6.09513513
DDB_G0270984	14.84485034	14.67131955	14.60447961	14.31777333	14.49926163	14.50628804
DDB_G0270986	7.09734922	7.27895165	7.21200795	7.39246498	7.42514581	7.35521187
DDB_G0270990	12.32908788	12.14049099	12.3688647	12.97191675	12.43568752	12.3570858
DDB_G0270992	13.77317916	13.83382561	13.89324729	13.42048537	13.72869551	13.21127095
DDB_G0270994	12.69640582	12.63309618	12.68570351	12.55248355	12.62365373	12.59908602
DDB_G0270996	7.33821953	7.79323642	8.20164193	8.58399937	7.58395349	7.46400927
DDB_G0270998	5.4986683	5.49877869	5.20249694	5.62311022	5.47093056	5.74348873
DDB_G0271000	8.52735544	8.623386	8.40463981	8.46555233	8.51785134	8.16889166
DDB_G0271002	8.18043372	8.28735757	8.36690739	8.16995775	8.08710273	8.16294605
DDB_G0271006	5.4986683	5.49877869	5.20249694	5.20249694	5.47093056	5.68022156
DDB_G0271008	5.71370344	5.62077281	5.67520921	5.7952645	5.47093056	5.68022156
DDB_G0271010	6.20968831	6.12525948	6.17255622	6.17396191	6.18900111	6.28058332
DDB_G0271012	6.62733735	6.4563897	6.5746764	6.50880629	6.45227078	6.4578894
DDB_G0271014	8.93138905	8.62912577	8.74642177	8.54765542	8.82716764	8.41575766
DDB_G0271016	9.3462314	9.43452302	9.35445147	9.99478642	9.2457491	8.88924222
DDB_G0271018	5.20249694	5.20249694	6.03582924	5.20249694	5.20249694	5.20249694
DDB_G0271020	5.86020925	5.20249694	5.47622922	5.8306795	5.20249694	6.49206638
DDB_G0271022	10.19850787	10.14490763	10.2875953	11.11352413	10.56007259	11.05983508
DDB_G0271024	7.63812725	7.23208939	7.54997966	8.16190861	7.57393546	7.50802266
DDB_G0271026	5.20249694	5.20249694	5.20249694	5.41336146	5.20249694	5.20249694
DDB_G0271028	6.0302665	6.07934623	6.17255622	5.7952645	5.7993338	5.7128769
DDB_G0271030	7.42324451	7.47772671	7.72445981	7.9485812	7.21836629	7.61874438
DDB_G0271032	8.39190561	8.46534882	8.48263357	8.04404727	8.24994609	7.8199797
DDB_G0271034	9.64523032	9.66853473	9.43864964	8.52601561	9.01458619	8.66174414
DDB_G0271036	8.98141122	8.64620698	8.73512848	8.2705864	8.4013452	8.53725866
DDB_G0271040	9.65364057	9.88646577	10.30591029	10.05380732	9.68826723	9.44711735
DDB_G0271042	6.84271615	6.90699709	6.85525876	6.67431803	7.93384264	7.76942668
DDB_G0271044	8.70079985	8.88047123	8.8315609	8.64257436	8.84746095	8.87851126
DDB_G0271050	8.27919019	8.38598441	8.28514851	8.48171629	9.57408277	8.71710258
DDB_G0271052	12.10974331	12.08567658	12.30035086	12.0938164	12.1514008	11.50141948
DDB_G0271054	8.09941411	7.87418049	8.16475464	8.16593898	8.39026056	7.99871338
DDB_G0271056	6.28690659	6.07934623	6.20778445	6.2551502	5.99881265	6.02263765
DDB_G0271058	11.75019711	11.77582963	11.82729295	9.85916915	10.85925148	10.49767827
DDB_G0271060	5.92176773	5.97837883	6.07735566	6.73652757	6.15438443	6.8348306
DDB_G0271062	6.39182322	6.35853053	6.44918847	6.97634107	6.66035403	6.67665935
DDB_G0271066	7.07953675	7.38211127	7.49009699	7.92004833	7.06423165	7.42361746
DDB_G0271068	6.75198862	6.65391167	6.47553566	7.85612008	7.63295164	7.80847858
DDB_G0271072	7.79246471	7.80362017	7.84948852	7.67900015	7.80445525	8.171855
DDB_G0271076	6.07902811	5.49877869	6.07735566	5.86409041	6.04074263	5.20249694
DDB_G0271078	8.76464735	8.623386	8.48263357	8.09154734	8.94480646	8.49790828
DDB_G0271080	5.20249694	5.20249694	5.39619983	5.20249694	5.47093056	5.5643259
DDB_G0271084	6.77534733	6.75251819	6.83668132	6.60841449	6.45227078	7.0519506
DDB_G0271086	12.1787302	11.955852	11.66810374	10.64384187	10.82406078	10.66278643
DDB_G0271088	9.37706358	9.36098106	9.35150881	9.18082999	9.37400607	9.19159516
DDB_G0271092	5.4986683	5.86045107	5.63434117	5.86409041	5.66611114	5.68022156
DDB_G0271094	11.57273086	11.71492383	11.59277599	11.39093931	11.32464253	11.41731809
DDB_G0271096	9.74041422	9.64902356	9.88935918	10.08453228	9.69050558	9.8228597
DDB_G0271098	5.62061751	5.20249694	5.47622922	5.56707929	5.20249694	5.7128769
DDB_G0271100	9.68132441	9.67406103	9.3322329	8.6252546	9.32291678	9.22578907
DDB_G0271104	6.72814172	6.7987835	6.65444467	6.23554635	5.47093056	6.19286722
DDB_G0271106	11.5534225	11.43367078	11.44543717	11.64992597	11.33253287	11.64994226
DDB_G0271108	7.72845644	7.86432011	7.97578793	8.04843321	7.90262014	8.35734054
DDB_G0271110	5.62061751	5.86045107	6.30573914	6.06000893	5.7993338	6.02263765
DDB_G0271112	7.6497541	7.90334403	7.99895161	8.28174552	7.62329386	7.66231134
DDB_G0271114	7.30859962	7.39620371	7.14112498	7.53386755	7.46938715	7.3334226
DDB_G0271118	5.20249694	5.49877869	5.71270866	5.7952645	5.66611114	5.64507003
DDB_G0271120	10.77704492	10.86506822	10.81910955	10.47588588	10.79111688	10.69709916
DDB_G0271122	9.561287	9.36782474	9.65562655	9.66380276	9.52473589	9.92675005
DDB_G0271124	7.46377789	7.41014628	7.60729169	7.95796249	8.37346826	7.90508784
DDB_G0271126	7.89290182	7.94129166	8.07348098	9.05122345	8.33348893	8.97398103
DDB_G0271128	5.20249694	5.20249694	5.78017525	5.75746078	5.58157579	5.5643259
DDB_G0271130	7.14931356	7.39620371	7.39187326	7.3268756	7.2051055	7.01718223
DDB_G0271132	6.65341055	6.67938969	7.16280965	7.00560567	6.54983235	6.48080062
DDB_G0271134	7.40945139	6.7987835	6.84600677	6.7839479	6.90523847	7.32791777
DDB_G0271136	7.67271148	7.69603896	7.52309372	7.70736418	7.84621462	8.12060179
DDB_G0271138	6.42440253	6.39224445	6.43575251	8.58698634	7.0186692	7.51282415
DDB_G0271140	8.65658262	8.72330866	9.48233016	10.03005321	8.94480646	8.79724595
DDB_G0271142	10.12387944	10.12287233	10.05198536	8.90867632	9.25789499	9.40798284
DDB_G0271144	13.62331697	13.46590536	13.49864441	12.94679355	13.45580245	13.09092287
DDB_G0271146	11.95648986	11.97217404	11.76251013	11.63248331	11.91154198	11.71459405
DDB_G0271148	16.12967747	15.91045684	15.87087368	15.85765581	15.87491354	16.16787159
DDB_G0271150	5.4986683	5.49877869	5.63434117	5.62311022	5.47093056	5.89825162
DDB_G0271152	7.42324451	6.96749356	7.13381303	7.00560567	7.46938715	7.32791777
DDB_G0271154	6.6006258	6.32358776	6.336192	6.34731262	6.37238333	6.51423513
DDB_G0271156	5.92176773	6.16872043	5.89476672	6.0351031	5.7993338	6.02263765
DDB_G0271158	6.07902811	5.20249694	5.74753596	5.71674061	5.7993338	5.7128769
DDB_G0271160	5.4986683	5.86045107	5.71270866	5.50044017	5.47093056	5.7128769
DDB_G0271162	5.62061751	5.49877869	5.47622922	5.50044017	5.66611114	5.64507003
DDB_G0271164	5.79177542	5.71389267	5.47622922	5.92599803	5.47093056	5.92061637
DDB_G0271166	6.8206906	7.02511444	6.8178045	7.3118402	7.07905365	7.01718223
DDB_G0271168	5.79177542	5.49877869	5.39619983	5.67234499	5.47093056	5.60677107
DDB_G0271170	5.62061751	5.20249694	5.20249694	5.20249694	5.20249694	5.38376669
DDB_G0271172	6.28690659	5.97837883	6.17255622	5.71674061	6.22227299	5.85102995
DDB_G0271178	5.20249694	5.62077281	5.20249694	5.20249694	5.47093056	5.20249694
DDB_G0271186	5.20249694	5.20249694	5.20249694	5.41336146	5.20249694	5.5643259
DDB_G0271188	6.88556681	6.77588351	6.90046229	6.80694434	6.45227078	7.01718223
DDB_G0271190	5.20249694	5.49877869	5.53749911	5.50044017	5.20249694	5.5160544
DDB_G0271194	5.86020925	5.20249694	5.20249694	5.9826421	5.73707542	5.20249694
DDB_G0271196	5.20249694	5.20249694	5.39619983	5.41336146	5.20249694	5.45868301
DDB_G0271198	5.62061751	5.20249694	5.20249694	5.20249694	5.58157579	5.45868301
DDB_G0271200	7.40945139	7.46448453	7.61745396	7.59625646	7.55367158	7.42873463
DDB_G0271202	6.54512563	6.35853053	6.36569528	6.58089366	6.72169307	6.41044251
DDB_G0271204	5.20249694	5.20249694	5.58903657	5.56707929	5.66611114	5.38376669
DDB_G0271214	6.16837209	6.54559443	6.42213367	6.80694434	6.79862539	6.43444738
DDB_G0271216	6.32318848	6.2872941	6.69755144	6.82949412	6.57286294	6.53594106
DDB_G0271218	6.5162447	6.32358776	6.27425365	8.57198808	6.81708108	6.85920783
DDB_G0271220	5.20249694	5.49877869	5.63434117	5.86409041	5.20249694	5.60677107
DDB_G0271228	6.65341055	6.84327108	6.69755144	6.34731262	7.178162	6.85920783
DDB_G0271232	6.0302665	5.97837883	5.89476672	6.10753886	6.3442319	6.07763852
DDB_G0271234	8.12421822	7.97822317	8.28826303	8.81271508	8.24994609	8.40326279
DDB_G0271238	9.13786395	9.12269771	9.3864282	10.13601328	9.13483259	9.53258945
DDB_G0271240	10.59719526	10.77166054	10.28836309	9.72296061	10.54161867	10.48307467
DDB_G0271242	11.43667912	11.33875026	11.32721284	10.97575489	10.99833297	11.09213097
DDB_G0271244	6.75198862	6.57371375	6.60958333	6.94635434	6.63913094	6.69536275
DDB_G0271246	6.84271615	6.77588351	6.7592582	6.58089366	6.85313904	6.89875033
DDB_G0271248	9.04264117	8.99568853	9.0068081	8.33267947	9.05696305	9.13572644
DDB_G0271250	8.62823042	8.899543	8.75762605	8.43929873	8.73862739	8.41575766
DDB_G0271252	5.4986683	5.62077281	5.39619983	5.50044017	5.47093056	5.45868301
DDB_G0271254	6.48653931	6.54559443	6.6434005	6.56686389	7.23149074	7.21258676
DDB_G0271262	5.20249694	5.20249694	5.47622922	5.75746078	5.20249694	5.45868301
DDB_G0271264	11.24074311	11.23807039	11.21466121	11.27779335	11.47413916	11.47215427
DDB_G0271268	7.73933572	7.72921627	7.54464565	7.79434209	7.75259835	8.08325331
DDB_G0271270	8.58165346	8.25038477	8.02549493	9.01855201	8.6718283	8.42814275
DDB_G0271272	12.41798939	12.56904587	12.14595667	11.03332026	12.10148599	11.53831516
DDB_G0271274	5.20249694	5.49877869	5.39619983	5.20249694	5.47093056	5.5160544
DDB_G0271276	5.79177542	6.21005043	6.336192	5.9826421	6.25432973	6.39821808
DDB_G0271278	5.20249694	5.20249694	5.20249694	5.41336146	5.47093056	5.38376669
DDB_G0271280	9.62541278	9.56821554	9.64245879	9.76937711	9.93469657	9.74068298
DDB_G0271282	10.69806497	10.61839925	10.60045981	10.85384758	10.76802315	10.84829979
DDB_G0271286	7.5784362	7.45110842	7.77043962	7.65587276	7.76137932	7.55527592
DDB_G0271288	7.78200329	7.90334403	7.8452147	8.09154734	7.97938976	8.17481206
DDB_G0271290	10.40166219	10.42903594	10.24393216	9.66520655	10.17407746	9.63458964
DDB_G0271292	9.21580742	9.4951371	9.18620934	8.9039093	9.27890558	9.51428653
DDB_G0271294	8.17254025	7.87418049	8.01796288	8.37837749	7.94153897	8.66174414
DDB_G0271296	7.00560933	6.94766368	6.77910568	6.88404127	6.85313904	6.98864062
DDB_G0271298	16.16024743	15.95279505	15.93982818	15.54434829	15.8397757	15.55164159
DDB_G0271300	5.79177542	5.97837883	6.13579669	6.17396191	6.11826808	6.05974117
DDB_G0271302	5.92176773	6.16872043	6.15437894	6.13028102	5.66611114	6.05974117
DDB_G0271304	7.43689453	7.56690054	7.40974779	7.2095905	7.9643737	7.82759375
DDB_G0271306	11.5534225	11.53566234	11.14010849	10.25719566	11.33895665	11.17910828
DDB_G0271308	7.45040464	7.50382062	7.53929024	7.62042085	7.46938715	7.67935173
DDB_G0271310	8.30822793	8.18912003	8.19167794	8.18591818	8.40685499	8.21556701
DDB_G0271312	8.0397573	7.85438836	8.02549493	7.58400916	7.78738773	7.7003547
DDB_G0271314	5.92176773	5.86045107	6.0568736	6.10753886	5.7993338	5.94225222
DDB_G0271316	7.00560933	7.08015406	7.03464589	6.94635434	7.16447256	7.37664296
DDB_G0271320	5.20249694	5.49877869	5.20249694	5.50044017	5.20249694	5.38376669
DDB_G0271322	5.20249694	5.62077281	5.20249694	5.41336146	5.20249694	5.20249694
DDB_G0271324	5.4986683	5.62077281	5.58903657	5.7952645	5.66611114	5.5643259
DDB_G0271328	5.20249694	5.20249694	5.53749911	5.62311022	5.47093056	5.64507003
DDB_G0271330	5.4986683	5.49877869	5.58903657	5.50044017	5.20249694	5.20249694
DDB_G0271332	5.20249694	5.71389267	5.63434117	5.50044017	5.20249694	5.5160544
DDB_G0271334	11.39473144	11.4385403	11.40036885	11.03114818	11.2561493	10.70416695
DDB_G0271336	9.95058122	10.05254912	9.73895803	9.42275023	9.49172613	9.89265203
DDB_G0271338	8.85045668	8.98234374	9.05471941	9.08105718	8.89890927	8.47184969
DDB_G0271340	9.82968441	9.63208617	9.64726104	10.80127911	9.28188209	8.83290809
DDB_G0271342	10.76417849	10.85902586	10.76058036	10.70235599	10.62461583	10.478959
DDB_G0271344	13.54502905	13.39044083	13.33416162	12.42824001	13.30157976	13.05673714
DDB_G0271346	9.02541312	9.07324016	9.3081472	9.32656557	8.77300992	9.3407209
DDB_G0271348	8.21924589	8.19692647	8.70533888	8.57500047	8.31600069	8.10516154
DDB_G0271350	7.68404553	7.57916669	7.63755104	8.13747879	7.78738773	7.94400141
DDB_G0271352	5.20249694	5.20249694	5.20249694	5.20249694	6.63913094	5.20249694
DDB_G0271354	6.8206906	6.88613344	7.02667872	7.36372037	6.87076134	7.17586019
DDB_G0271356	8.8056733	8.69077638	8.80158088	8.78183864	8.70339252	8.84582482
DDB_G0271358	8.86022015	8.86599803	8.81878955	8.52912735	8.84342535	8.86044479
DDB_G0271360	6.98641097	6.86489673	6.92678272	6.90517511	7.00309882	6.89875033
DDB_G0271362	5.20249694	5.49877869	5.20249694	5.20249694	5.20249694	5.5160544
DDB_G0271364	5.20249694	5.49877869	5.20249694	5.20249694	5.47093056	5.45868301
DDB_G0271366	5.62061751	5.20249694	5.71270866	5.71674061	5.73707542	5.7998206
DDB_G0271368	6.0302665	6.16872043	6.29013114	6.17396191	6.15438443	6.17735285
DDB_G0271370	6.88556681	7.08015406	6.69755144	6.47851707	6.72169307	6.76721677
DDB_G0271372	6.0302665	5.86045107	5.53749911	6.00934262	5.95430202	5.5160544
DDB_G0271374	11.55790128	11.41155218	11.36334468	10.83591479	11.25916317	10.5529791
DDB_G0271376	10.57820559	10.54199528	10.72417356	11.30501413	11.24782851	11.4446955
DDB_G0271378	7.50310565	7.63886967	7.60729169	7.19310913	7.53309559	7.38194626
DDB_G0271380	5.86020925	5.86045107	6.09731439	5.9826421	5.99881265	5.7723869
DDB_G0271384	8.51500089	8.69625043	8.6701715	8.88951185	8.52292541	8.50259499
DDB_G0271386	6.0302665	5.97837883	6.22487481	6.34731262	5.85538562	6.41044251
DDB_G0271388	7.83352728	7.9224485	7.8706601	7.83583562	7.9491926	7.68779206
DDB_G0271392	5.71370344	5.71389267	5.63434117	5.75746078	5.73707542	5.64507003
DDB_G0271396	9.0680999	9.0521169	9.24926676	9.13689272	9.14468388	8.97398103
DDB_G0271398	11.56829798	11.66939478	11.52049758	11.40358655	11.52008732	10.82625927
DDB_G0271400	9.275244	9.01328975	8.8896916	8.70158091	8.92967092	8.7915325
DDB_G0271402	9.02973965	8.96887302	8.90386118	8.74494814	9.16418525	8.21843313
DDB_G0271404	6.48653931	6.77588351	7.06600987	7.35643432	7.0186692	6.92186014
DDB_G0271406	5.97809553	5.79199281	6.01417845	6.00934262	5.90671814	6.09513513
DDB_G0271408	8.10773134	7.86432011	8.31293348	8.45248658	8.36216106	8.18950419
DDB_G0271410	6.28690659	5.92203132	6.22487481	6.27433543	6.08046446	6.25229408
DDB_G0271412	6.48653931	6.12525948	6.336192	6.62191653	6.54983235	6.54662779
DDB_G0271414	6.32318848	6.12525948	6.03582924	6.21549909	6.15438443	6.30802298
DDB_G0271418	9.6647782	9.6206826	9.67456676	9.73771081	9.10486494	9.36519808
DDB_G0271422	5.20249694	6.51670471	6.58643844	6.50880629	6.97134967	6.94453294
DDB_G0271424	6.90642483	7.45110842	7.99511783	7.7461029	7.2700761	7.33890421
DDB_G0271426	5.20249694	5.49877869	5.47622922	5.41336146	5.20249694	5.20249694
DDB_G0271428	6.57323645	6.21005043	6.47553566	6.58089366	6.39973798	6.39821808
DDB_G0271430	6.90642483	6.84327108	6.90046229	7.24988613	7.2700761	7.3168376
DDB_G0271432	5.71370344	5.49877869	5.63434117	5.50044017	5.20249694	5.45868301
DDB_G0271434	6.84271615	6.6011113	6.79861673	7.25779534	7.15063328	7.1820555
DDB_G0271438	5.71370344	5.49877869	5.47622922	5.50044017	5.66611114	5.5643259
DDB_G0271450	5.20249694	5.20249694	5.47622922	5.20249694	5.20249694	5.20249694
DDB_G0271452	5.20249694	5.92203132	5.53749911	5.50044017	5.20249694	5.20249694
DDB_G0271454	6.12492577	6.6011113	6.59807297	6.46302999	6.83524886	6.20810647
DDB_G0271456	6.54512563	6.51670471	6.68693026	6.90517511	6.63913094	6.69536275
DDB_G0271458	6.16837209	6.42483405	6.22487481	6.47851707	6.42635083	6.48080062
DDB_G0271460	8.46447347	8.47815275	8.42736725	8.26309735	8.4013452	8.36251763
DDB_G0271462	7.72845644	7.69603896	8.31598703	8.3147001	7.97190212	7.59191062
DDB_G0271464	5.20249694	5.20249694	5.47622922	5.41336146	5.20249694	5.45868301
DDB_G0271468	6.72814172	6.39224445	6.44918847	7.31937969	7.03404453	6.94453294
DDB_G0271470	7.78200329	7.66202853	7.64252879	7.46841445	7.49096475	8.05778521
DDB_G0271472	9.20820134	9.00890974	9.77559453	9.97569335	10.18204576	10.40155058
DDB_G0271474	5.4986683	5.79199281	5.53749911	5.41336146	5.58157579	5.7128769
DDB_G0271476	5.62061751	5.20249694	5.63434117	6.06000893	5.85538562	5.87508491
DDB_G0271478	6.32318848	7.04373468	6.80825023	6.96642774	6.68117717	6.64799993
DDB_G0271480	9.39725609	9.3471949	9.50500571	9.59180447	9.64967187	9.58504301
DDB_G0271482	7.19922037	7.13286044	7.43320838	7.60839298	7.15063328	6.98139973
DDB_G0271484	9.26794793	9.32977365	10.22239768	10.20897827	9.71929125	9.93793879
DDB_G0271486	5.86020925	5.62077281	5.74753596	5.71674061	5.85538562	5.74348873
DDB_G0271488	10.84460618	10.82347177	10.98592488	11.49899673	10.65812067	10.79113178
DDB_G0271490	10.13392282	9.75710765	10.25261397	9.72430781	10.17727007	10.01065775
DDB_G0271500	10.58114342	10.58802974	11.37133298	11.21124686	10.41756359	10.5304312
DDB_G0271502	10.3933277	10.26499845	10.38268952	10.37583378	10.17886373	9.88288667
DDB_G0271504	10.11579398	10.29396722	10.41889614	10.67200219	10.3653473	10.07910102
DDB_G0271506	10.81621629	10.84564285	10.53470155	9.73102493	10.87210657	10.39844075
DDB_G0271508	5.20249694	5.62077281	5.47622922	5.50044017	5.47093056	5.38376669
DDB_G0271510	6.24913047	6.21005043	6.29013114	6.5382359	6.74141754	6.41044251
DDB_G0271512	8.62249133	8.64620698	8.31903396	7.97191601	8.26827166	8.56662839
DDB_G0271514	9.30762418	9.45715352	9.37488264	9.08736991	9.48399945	9.37918039
DDB_G0271516	6.45594831	6.6011113	6.55075573	6.86252435	6.66035403	6.90650336
DDB_G0271518	6.48653931	6.35853053	7.08902271	6.43132603	6.11826808	5.96322167
DDB_G0271520	8.13238907	7.93190227	7.99895161	8.16593898	7.97938976	7.61874438
DDB_G0271524	7.78200329	7.66202853	7.90387009	8.27803567	7.45846502	7.51282415
DDB_G0271526	5.20249694	5.20249694	5.47622922	5.41336146	5.20249694	5.45868301
DDB_G0271528	5.20249694	5.20249694	5.20249694	6.21549909	5.20249694	6.44623667
DDB_G0271530	7.02451113	5.20249694	5.20249694	5.20249694	5.20249694	6.34772552
DDB_G0271532	7.51596012	7.45110842	7.23252445	7.65002849	8.05918697	8.17776287
DDB_G0271534	8.14858847	8.49084164	8.13730184	7.77311294	8.23759451	8.27730496
DDB_G0271536	8.082629	8.09186921	8.36396257	8.32910196	7.86256832	7.89428138
DDB_G0271538	9.88070187	9.83561733	9.9233883	10.11050291	9.97379307	10.00657656
DDB_G0271540	5.4986683	5.92203132	5.84021483	6.00934262	5.66611114	5.5160544
DDB_G0271542	5.20249694	5.49877869	5.47622922	5.62311022	5.58157579	5.64507003
DDB_G0271544	13.55234131	13.41802391	13.27210831	12.50437561	13.6236023	13.12281168
DDB_G0271546	7.94049389	8.14134228	7.83662687	8.2211764	8.00894143	8.19242417
DDB_G0271548	8.63394639	8.55263167	8.44138808	8.24799813	8.2125596	8.47662352
DDB_G0271550	9.93227611	9.91240012	10.3558404	9.04691019	9.33442836	9.71087453
DDB_G0271552	12.53655877	12.35611621	12.71310139	12.58984718	13.2997518	12.97304512
DDB_G0271556	5.86020925	6.21005043	6.01417845	6.32959511	5.95430202	6.32144426
DDB_G0271562	6.5162447	6.96749356	7.02667872	6.58089366	7.06423165	7.04507493
DDB_G0271564	11.62702212	11.56044413	11.52473611	10.69893871	11.61194374	11.47952643
DDB_G0271568	5.86020925	6.12525948	6.09731439	6.00934262	6.11826808	5.96322167
DDB_G0271570	5.4986683	5.49877869	5.58903657	5.62311022	5.85538562	5.92061637
DDB_G0271572	10.81621629	11.01931628	10.80523486	10.46546365	11.01001062	10.57076679
DDB_G0271576	5.71370344	5.71389267	5.58903657	6.06000893	6.42635083	6.11225434
DDB_G0271578	5.62061751	5.49877869	5.39619983	5.20249694	5.47093056	5.38376669
DDB_G0271582	5.20249694	5.20249694	5.47622922	5.41336146	5.20249694	5.38376669
DDB_G0271586	5.71370344	5.20249694	5.84021483	5.9826421	5.95430202	5.94225222
DDB_G0271590	5.20249694	5.20249694	5.39619983	6.08413314	5.47093056	5.38376669
DDB_G0271592	6.45594831	6.4563897	6.82728104	7.93438858	6.59540695	6.86722267
DDB_G0271594	5.86020925	6.16872043	6.42213367	6.34731262	5.85538562	6.05974117
DDB_G0271596	6.07902811	5.97837883	5.99187089	6.08413314	6.22227299	5.96322167
DDB_G0271598	5.97809553	5.71389267	5.58903657	5.8957879	5.99881265	6.00337029
DDB_G0271600	5.4986683	5.20249694	5.39619983	5.20249694	5.20249694	5.45868301
DDB_G0271602	6.70378162	6.67938969	6.8178045	6.71205532	6.77987082	6.76721677
DDB_G0271606	8.86991717	8.92302943	9.32324813	9.50192596	8.85148514	8.69480902
