gene_id	WT1_aggregat	WT2_aggregat	WT3_aggregat	D1_aggregat	D2_aggregat	D3_aggregat
DDB_G0279167	9.84760958	9.77933782	9.71384047	9.53387999	9.79745845	9.65251776
DDB_G0279169	10.13130625	10.17020782	10.14938586	10.32576205	10.06897416	10.25116198
DDB_G0279173	8.15793921	8.08621808	8.10264544	8.06964304	7.86065885	8.02496296
DDB_G0279175	6.93434121	6.6451169	6.78038197	6.48508041	6.69876639	7.08020964
DDB_G0279177	7.74193249	7.57787978	7.54030567	7.84867927	7.77397077	8.38156556
DDB_G0279179	12.00204767	11.81665084	11.95915128	12.04257417	11.9363038	11.87619303
DDB_G0279181	8.06119516	8.04617397	8.21702877	8.25215194	8.09573468	8.33139256
DDB_G0279183	11.81789192	11.72964378	11.76809404	12.42512935	12.06923122	11.76548182
DDB_G0279185	12.60887788	12.84679875	12.89418566	13.7789946	13.98791001	13.11743179
DDB_G0279187	14.67096709	14.8826581	14.8557257	15.6743361	15.36853126	15.15361503
DDB_G0279189	15.95520422	16.03957429	15.97356719	16.24655102	15.95521616	15.76950274
DDB_G0279191	10.19426852	10.38567892	10.47804448	11.21748853	10.71691238	10.60043977
DDB_G0279193	14.79594257	14.67744585	14.77038071	14.52185265	14.67235115	14.39395047
DDB_G0279195	11.14615504	11.27998535	11.39402972	11.16644926	11.54044763	10.61078357
DDB_G0279203	6.11606239	6.1624658	6.12992143	5.82414251	5.7535101	5.99236099
DDB_G0279205	10.79652928	11.03217411	11.08464215	11.95786246	11.296038	10.72943945
DDB_G0279207	15.45051982	15.37357028	15.46171569	15.63291462	15.37635364	15.35755831
DDB_G0279209	7.67661953	7.75555793	7.73152108	7.76605744	7.54826143	7.90815461
DDB_G0279211	11.03854097	11.27998535	11.1600737	10.75503524	11.26550294	10.3640512
DDB_G0279213	9.33899936	9.23774318	9.32921966	8.95920441	9.21983141	9.1985397
DDB_G0279215	5.56494386	5.93247605	5.72256525	5.56494386	5.56494386	5.56494386
DDB_G0279217	7.29785948	7.22617357	7.41213101	7.78720343	7.58117521	7.41659275
DDB_G0279219	7.15916196	7.15809717	7.0997629	7.21467648	7.13184062	7.14605932
DDB_G0279221	6.98839671	7.03483689	7.03011725	7.0739712	7.26495573	6.89619278
DDB_G0279223	7.25688698	7.13448916	7.43782311	7.29472958	7.44404108	7.45429562
DDB_G0279225	9.29814968	9.21528583	9.15294105	9.38574391	9.32252484	9.39172892
DDB_G0279227	8.95338188	9.00711451	8.96822387	9.37574612	9.21588212	8.94642319
DDB_G0279229	9.1374769	9.12977243	9.11045224	9.62662069	9.14701217	9.32389218
DDB_G0279231	7.15916196	6.91082575	7.05849672	7.14647022	7.07398559	7.01027393
DDB_G0279233	6.1536111	5.86530204	6.28026529	6.37502088	6.6551831	6.69733864
DDB_G0279235	5.56494386	5.56494386	5.56494386	5.56494386	5.7535101	5.91435159
DDB_G0279237	7.39459757	7.42858776	7.35364992	7.70049057	7.61958358	7.37770434
DDB_G0279239	6.03152526	6.50002238	6.19082341	6.01269398	6.21315533	6.41074295
DDB_G0279241	9.50961054	9.40570459	9.49974604	7.94520741	9.0212356	8.2592862
DDB_G0279243	7.06477815	6.91082575	6.85922835	6.01269398	6.26413367	6.21471874
DDB_G0279245	9.71287545	9.98141609	9.93308154	10.93866057	10.32943171	9.99866905
DDB_G0279247	8.50062464	8.49297704	8.43995685	7.94520741	8.28841273	7.62751631
DDB_G0279249	6.75308565	6.78685177	6.68469685	6.1956676	6.57758304	6.33884199
DDB_G0279251	8.77540558	8.69207034	8.71308392	8.65538282	8.62919611	8.62918107
DDB_G0279253	6.61052253	6.73612211	6.56670867	6.79853643	6.6249416	7.04579037
DDB_G0279255	10.30451572	10.62009818	10.40581206	10.31537676	10.22771489	10.25940849
DDB_G0279257	6.03152526	5.93247605	5.98073777	6.1956676	5.94127695	6.1672327
DDB_G0279259	9.835008	9.73456858	9.20537167	10.34800961	10.02358073	9.76818342
DDB_G0279261	7.08911855	7.12250089	6.90054565	7.01636365	7.03369815	7.02817455
DDB_G0279263	10.93922904	10.79929759	10.74781065	10.91823338	10.72522515	10.69096349
DDB_G0279265	7.24642027	7.40979258	7.29222202	7.57092952	7.48677223	7.69072662
DDB_G0279267	10.08020686	9.95165652	9.97024767	9.76303726	9.3533818	8.83509131
DDB_G0279271	8.31465323	8.22542128	8.20288805	8.28155126	8.24568476	8.12506129
DDB_G0279273	7.93271428	7.90554521	7.91594295	7.91697513	7.81802579	7.94257876
DDB_G0279275	10.07352228	10.05462478	10.0973524	9.33159471	9.17373968	8.23894736
DDB_G0279277	9.32325204	9.31249543	9.320263	9.54580651	9.349786	9.25598475
DDB_G0279279	7.78372861	7.89908318	7.89825716	7.99994934	7.8917583	8.35670645
DDB_G0279281	10.39195604	10.24322234	10.31251591	10.59404356	10.50632499	10.52450749
DDB_G0279285	9.99220233	9.95466038	9.92216311	10.22208452	10.03143306	9.92172168
DDB_G0279287	10.72845699	10.75525461	10.80598481	10.96213198	10.65444043	10.70188914
DDB_G0279289	8.01587936	8.06348081	8.12690324	7.59547844	7.90196542	7.54961335
DDB_G0279291	12.27670219	12.31199617	12.32855475	12.03311073	11.94551759	12.1276611
DDB_G0279293	5.77433213	5.86530204	5.78774359	5.82414251	5.7535101	5.99236099
DDB_G0279295	5.56494386	5.77752058	5.56494386	5.82414251	5.56494386	5.91435159
DDB_G0279299	5.56494386	5.77752058	5.56494386	5.82414251	5.56494386	5.99236099
DDB_G0279301	9.1705909	9.09462165	9.15438379	8.65538282	9.29098586	9.1314688
DDB_G0279303	8.92073526	8.96575418	8.79346539	9.46015432	9.6091823	9.3856934
DDB_G0279305	6.11606239	5.98895432	6.10801988	5.82414251	5.94127695	6.05788816
DDB_G0279307	7.19265009	7.34165256	7.43272711	7.01636365	7.69312381	7.41659275
DDB_G0279309	13.39432646	13.2626207	13.38432159	13.37723854	13.29736308	13.09667158
DDB_G0279311	11.0219948	10.97055225	11.06419797	11.29609705	11.13020774	11.74978398
DDB_G0279313	9.22250705	9.1770517	9.20953938	9.53088277	9.46723364	10.74125542
DDB_G0279315	10.12356208	10.01920409	9.98323389	9.62942423	9.81577489	9.59621435
DDB_G0279317	10.15302421	10.05881718	10.24003632	10.35816283	10.39345541	11.49256482
DDB_G0279319	5.86080485	5.77752058	5.56494386	5.82414251	5.7535101	5.81231358
DDB_G0279321	9.44254147	9.86808166	9.74660729	10.86467566	10.07224	9.77741391
DDB_G0279323	7.9689885	7.96233948	7.94031628	7.82850339	7.72838689	8.05655698
DDB_G0279325	7.762997	7.87291704	7.71526019	8.66645639	8.84521514	9.1022542
DDB_G0279327	11.24984647	11.20391226	11.255989	11.63606867	11.28483869	11.37240414
DDB_G0279329	8.03305128	7.89258968	7.89469169	7.71164965	7.75137712	8.26599951
DDB_G0279331	6.80151894	6.83511803	6.79844407	6.41348144	7.15049252	6.85526459
DDB_G0279333	6.61052253	6.50002238	6.51956005	6.69645042	6.45570321	6.50733268
DDB_G0279335	9.0634224	8.84372713	8.82837513	8.73638247	8.88321444	8.9381634
DDB_G0279337	10.86925963	10.41320728	10.68619691	6.64099384	8.94436219	7.26749846
DDB_G0279339	5.92698267	5.77752058	6.03594869	5.82414251	5.7535101	5.56494386
DDB_G0279341	5.92698267	5.86530204	5.78774359	5.82414251	5.56494386	6.37567205
DDB_G0279343	9.28659185	9.27198829	9.50313808	10.12032996	9.64623698	9.36743228
DDB_G0279345	9.1731065	8.96275317	9.31254085	8.77264337	8.92508084	9.04963747
DDB_G0279347	9.50563406	9.55597944	9.34822532	9.54580651	9.60467062	9.40670709
DDB_G0279349	7.98086526	7.92474574	7.89469169	7.71164965	7.91713116	7.8086253
DDB_G0279351	8.50062464	8.63639253	8.4542486	8.56942005	8.37009129	8.48822939
DDB_G0279353	5.86080485	5.93247605	5.78774359	6.01269398	5.89108776	6.05788816
DDB_G0279355	5.56494386	5.77752058	5.78774359	5.82414251	5.7535101	5.91435159
DDB_G0279357	8.53263894	8.59800705	8.56578227	9.06703797	8.94914179	9.03423899
DDB_G0279359	6.92039073	6.91082575	6.85076354	6.69645042	6.66993833	6.89619278
DDB_G0279361	6.78563604	6.83511803	6.75265522	6.51862236	6.57758304	6.95474548
DDB_G0279363	7.52681934	7.3615111	7.37523961	6.8224893	7.13184062	6.99207713
DDB_G0279365	10.39517408	10.28077865	10.42257679	10.58974299	10.47872151	10.45873649
DDB_G0279367	10.18189471	10.11760189	10.20584366	9.76303726	10.02470513	10.00063935
DDB_G0279369	10.21506269	10.21596174	10.23054403	9.60113874	9.87560993	10.2006646
DDB_G0279371	10.12614811	10.56423744	10.61663657	11.9109836	11.00098927	10.61335795
DDB_G0279373	10.31927489	10.10819462	10.31315835	10.37492728	10.18713492	10.78071986
DDB_G0279375	8.94455263	8.89191423	9.02146286	9.48824865	9.09415728	9.0381043
DDB_G0279377	11.19432583	11.17270851	11.16505966	11.49151981	11.30899484	11.07299163
DDB_G0279381	7.76994396	7.93739458	7.76738513	8.39325815	8.16859765	9.15299254
DDB_G0279383	6.46383676	6.52231121	6.48237203	6.24531916	6.3338434	6.37567205
DDB_G0279385	6.11606239	6.1624658	6.06118445	6.24531916	6.12747503	6.56592613
DDB_G0279387	14.99530608	15.10071098	15.05491949	15.1648395	14.94615397	14.92056954
DDB_G0279389	5.56494386	5.98895432	5.8376816	6.01269398	6.12747503	5.56494386
DDB_G0279393	7.48428039	7.45625729	7.52616649	6.61195633	7.16884781	7.2083483
DDB_G0279395	7.61566526	7.35162227	7.41731225	7.35513681	7.40727575	7.32385492
DDB_G0279397	9.04703867	9.23526533	9.13989018	8.91366424	8.8061652	9.33959511
DDB_G0279403	12.6585404	12.82833066	12.65108566	13.02005864	12.71803139	12.65335771
DDB_G0279405	11.63238447	11.59684044	11.51610484	11.29785469	11.26217564	11.23631176
DDB_G0279407	12.53065798	12.50171131	12.59428455	12.46711868	12.41757658	12.18800868
DDB_G0279409	10.16187241	9.9197307	9.95384802	9.98263425	9.88183099	9.99472034
DDB_G0279411	13.98612443	14.1323958	14.04920345	14.53829628	14.37554884	13.99905053
DDB_G0279413	11.79495336	11.69017195	11.82138732	10.90675855	11.25310549	10.94604097
DDB_G0279415	13.32256686	13.46797199	13.32567791	12.61398643	12.66504405	12.43737311
DDB_G0279417	11.59139665	11.55794523	11.48084072	11.71644928	11.72437816	11.39725076
DDB_G0279419	8.89345274	8.98658517	8.90776873	8.19139574	8.18106146	8.19734277
DDB_G0279421	7.52681934	7.71150208	7.58180218	7.36978099	7.19584826	7.2083483
DDB_G0279425	12.33169968	12.15863059	12.38533431	11.66154425	11.83439018	11.70042907
DDB_G0279427	10.80057779	10.81092881	10.64496716	10.70024616	10.65806351	10.56363987
DDB_G0279429	11.54487399	11.41235815	11.49872162	9.94492122	10.3037434	10.03948819
DDB_G0279431	6.84771839	6.89611799	6.95579524	6.01269398	6.35560031	6.33884199
DDB_G0279433	11.00525647	10.97941318	11.06343518	11.14512603	11.14679986	10.99225106
DDB_G0279435	10.04646865	10.10819462	10.02307528	9.80824453	9.76280898	9.31756231
DDB_G0279437	10.09480439	10.20087161	9.96534741	10.18071728	10.02470513	9.71872387
DDB_G0279439	12.04838161	11.95554653	12.10059071	12.396715	12.06050347	11.95334892
DDB_G0279441	9.07961929	9.10008636	9.05123304	9.23158839	9.13240974	9.35203424
DDB_G0279443	10.89599249	10.99478991	10.82141008	11.41261044	10.86154879	11.00798299
DDB_G0279445	6.46383676	6.52231121	6.41629456	6.48508041	6.510136	6.74510652
DDB_G0279447	6.22197622	5.98895432	5.91669939	6.48508041	6.1859863	6.25876295
DDB_G0279449	13.50977919	13.46047989	13.50202984	13.81655564	13.64946481	13.47402304
DDB_G0279451	9.59066134	9.73106619	9.69421012	10.28731046	9.83770644	10.08476145
DDB_G0279453	9.57746759	9.56585163	9.49521077	9.38906102	9.15115691	9.2724489
DDB_G0279455	6.07561831	6.26376709	6.00922858	6.08127852	6.02520936	5.91435159
DDB_G0279457	5.56494386	5.56494386	5.78774359	5.56494386	5.7535101	5.99236099
DDB_G0279459	10.98263191	11.07275887	11.14031733	11.68321999	11.22603558	10.90461735
DDB_G0279461	11.29472551	11.20202112	11.2499682	10.58110312	10.92666241	10.82802319
DDB_G0279463	9.72488433	9.62558511	9.64699208	8.8521824	8.50728815	9.01475295
DDB_G0279465	6.61052253	6.50002238	6.70461192	6.1956676	6.66993833	6.56592613
DDB_G0279471	5.56494386	5.86530204	5.78774359	5.93101645	5.7535101	5.91435159
DDB_G0279473	10.14156735	9.91511137	10.22986361	8.92289021	9.76145945	8.5441363
DDB_G0279475	7.0014999	7.11038568	7.00834564	6.93453184	7.06404889	7.01027393
DDB_G0279477	7.81087222	7.91197611	8.00432297	7.71164965	7.82343063	8.17605695
DDB_G0279481	8.12112937	8.09744546	8.19719065	8.46514479	8.32985555	9.24267513
DDB_G0279483	7.07701407	6.95376314	6.79844407	6.74883057	6.43670428	6.81264096
DDB_G0279485	8.98242154	9.05857939	8.90433319	9.2931385	8.97748562	8.75252951
DDB_G0279487	13.12233154	13.11203583	13.13845667	13.60275744	13.22988596	13.2578251
DDB_G0279489	7.65409769	7.82584839	7.88393769	8.71523475	8.19341273	8.3120981
DDB_G0279491	8.23853038	8.36565445	8.45898007	8.84248171	8.5202924	8.88756623
DDB_G0279493	8.06119516	8.26555337	8.60461593	10.92848317	9.86559981	10.10504445
DDB_G0279495	6.1536111	6.35128313	6.22815231	6.24531916	6.23916104	6.37567205
DDB_G0279497	8.38239564	8.69933004	8.69922911	8.24470286	8.31867582	8.29253006
DDB_G0279499	6.68451267	6.93964181	6.90054565	6.84588884	6.78037656	6.85526459
DDB_G0279501	8.45118076	8.37024498	8.5459535	8.51518745	8.58664633	8.38771125
DDB_G0279503	6.61052253	6.80319921	6.78038197	7.64320868	7.41471665	7.87281908
DDB_G0279505	6.22197622	6.35128313	6.19082341	5.56494386	6.26413367	5.56494386
DDB_G0279507	10.03274841	10.0220701	9.95219771	10.42729765	10.23744115	11.06643335
DDB_G0279509	8.31465323	8.44604496	8.26676209	8.41983118	8.39863624	8.5712722
DDB_G0279511	10.76869347	10.6435235	10.52259629	10.5221399	10.49015182	10.34248137
DDB_G0279513	9.22250705	9.04163092	9.0309316	9.00766386	8.99144776	9.10593902
DDB_G0279515	9.1705909	9.23029666	9.10598351	9.16725901	9.0392605	9.35203424
DDB_G0279517	6.97513417	7.08576131	7.0514693	6.84588884	7.00249366	6.89619278
DDB_G0279519	8.67900329	8.74211842	8.68121275	9.0876554	9.05484669	8.83509131
DDB_G0279523	8.20385365	8.41088949	8.29894597	8.23721318	8.45741224	8.20436513
DDB_G0279525	6.64826387	6.75332551	6.79844407	6.86876594	6.71285677	6.64702735
DDB_G0279527	12.44511198	12.51446234	12.4855008	13.02085674	12.79436167	12.6433245
DDB_G0279529	6.25346311	6.26376709	6.40237683	5.82414251	6.09567173	6.1672327
DDB_G0279531	6.33974588	6.45353412	6.48237203	6.45009372	6.4923934	6.59379006
DDB_G0279533	6.57111701	6.68258245	6.63296437	6.48508041	6.59365185	6.74510652
DDB_G0279535	8.25312783	8.19453289	8.34585615	8.97701828	8.66466687	9.04580348
DDB_G0279537	12.01220214	11.97486765	12.06427237	12.28731369	12.16877305	12.22506097
DDB_G0279539	11.38103867	11.33624166	11.47052261	11.41746876	11.37473115	11.2733895
DDB_G0279541	5.77433213	5.56494386	5.72256525	5.82414251	5.7535101	5.99236099
DDB_G0279543	5.56494386	5.56494386	5.78774359	5.56494386	5.56494386	5.56494386
DDB_G0279545	5.56494386	5.77752058	5.8376816	5.93101645	5.7535101	5.81231358
DDB_G0279547	6.3121861	6.47711289	6.3285666	6.77399612	6.59365185	6.53713577
DDB_G0279549	11.04946714	11.20642994	11.15327934	11.46907725	11.2063839	11.11172675
DDB_G0279551	6.46383676	6.68258245	6.56670867	6.37502088	6.84358536	6.56592613
DDB_G0279553	7.06477815	7.20391855	7.09298906	7.55847553	7.39225794	7.26749846
DDB_G0279555	8.73146718	8.83388932	8.74424882	8.76237802	8.59587359	8.67484389
DDB_G0279557	11.58859105	11.60735522	11.50828029	11.37564166	11.42320268	11.63989294
DDB_G0279559	9.06070487	9.16407536	9.05123304	9.23896904	9.14285532	9.28872512
DDB_G0279561	13.94742103	13.80739733	13.82802099	13.85644588	13.78807149	13.14324699
DDB_G0279563	7.03989796	6.86606755	6.99358809	7.01636365	6.66993833	7.06313206
DDB_G0279565	10.46930694	10.54843841	10.5159171	10.80039377	10.62289978	10.83023745
DDB_G0279567	6.03152526	6.03858008	6.03594869	6.08127852	5.98540139	5.91435159
DDB_G0279569	10.01471394	9.82439573	9.90946088	9.1516907	9.45223227	9.24267513
DDB_G0279571	10.21384779	10.70181166	11.05616848	12.30707868	11.34178738	11.13787758
DDB_G0279573	7.84403528	7.82584839	7.83630478	8.47782497	8.19341273	8.0720817
DDB_G0279575	11.40569054	11.60544914	11.41719776	11.96063841	11.43338077	11.96749283
DDB_G0279577	8.055613	8.18408003	8.17995479	9.14777187	8.99144776	9.12422122
DDB_G0279579	6.41661119	6.47711289	6.40237683	7.09253381	6.89147792	6.79063614
DDB_G0279581	6.03152526	6.03858008	6.28026529	5.93101645	6.06174022	6.05788816
DDB_G0279583	7.762997	8.00490842	7.57725767	7.99994934	8.29604098	8.59789163
DDB_G0279585	7.35681886	7.50982317	7.26323009	6.99647546	7.19584826	7.42928803
DDB_G0279587	7.31783323	7.65814569	7.57725767	8.29601884	7.80167727	7.46661363
DDB_G0279589	9.08497748	8.95673202	9.10896423	7.89781676	8.49416151	8.45357624
DDB_G0279591	11.91103688	12.16090332	12.17589497	13.09270874	12.41843064	11.97900817
DDB_G0279593	8.83087146	8.67743746	8.57015073	8.89971151	8.77142498	8.98701486
DDB_G0279595	5.77433213	5.56494386	5.91669939	5.56494386	6.15749343	6.21471874
DDB_G0279597	7.39459757	7.44710232	7.51665178	8.52131836	7.86589287	8.18318908
DDB_G0279599	7.4491794	7.21509867	7.52141809	7.31011649	6.97037501	7.09703252
DDB_G0279601	7.97494	8.23556474	8.16249898	9.10797796	8.64111962	8.13246415
DDB_G0279603	5.98262777	6.12436656	5.98073777	5.93101645	6.06174022	6.21471874
DDB_G0279605	11.55017133	11.6059259	11.53410692	11.44469424	11.70770448	11.75620004
DDB_G0279607	13.63876129	13.46047989	13.60588849	12.88222042	13.30130381	13.1600574
DDB_G0279609	6.03152526	6.1624658	6.15096532	6.08127852	6.21315533	6.21471874
DDB_G0279611	9.65665897	9.88077434	9.63879768	9.61817698	9.46225065	9.45936464
DDB_G0279613	11.62053048	11.70582372	11.62709941	12.0262372	11.71084552	11.53931226
DDB_G0279615	7.3078877	7.02173392	6.96346005	5.82414251	6.31139188	5.81231358
DDB_G0279617	6.93434121	6.91082575	6.74323582	6.48508041	6.59365185	6.33884199
DDB_G0279619	6.41661119	6.54402233	6.48237203	6.64099384	6.31139188	6.67252272
DDB_G0279621	6.36627249	6.23182562	6.42996344	6.14146574	6.26413367	6.33884199
DDB_G0279623	6.41661119	6.75332551	6.29675056	6.51862236	6.59365185	6.29998642
DDB_G0279625	5.56494386	5.56494386	5.72256525	5.56494386	5.83142766	5.81231358
DDB_G0279627	6.94811159	7.06058844	6.76198463	6.77399612	7.00249366	6.87593013
DDB_G0279629	11.5941968	11.44043154	11.57079279	10.7991529	11.12079005	10.95316924
DDB_G0279633	10.41855574	10.34965631	10.34931111	10.6139448	10.44219515	10.46587797
DDB_G0279635	8.7919467	8.65519825	8.97478457	8.43292936	8.65588289	8.83062913
DDB_G0279637	8.16311762	8.31412676	8.26676209	9.08355578	8.53637913	8.4767739
DDB_G0279639	11.48678914	11.36750959	11.54807595	11.38889498	11.37120574	11.41579296
DDB_G0279641	8.05000774	7.86629431	7.8730961	8.00886028	8.0690574	8.33776461
DDB_G0279643	6.18878841	5.98895432	6.22815231	5.93101645	6.06174022	6.56592613
DDB_G0279645	7.28774698	7.22617357	7.09298906	6.84588884	6.75392736	6.91607147
DDB_G0279647	10.00771688	9.97699128	9.96534741	10.31015586	10.06022879	9.94032215
DDB_G0279649	12.11585547	11.96077388	12.0485606	11.95841808	12.00699799	11.99043229
DDB_G0279651	5.92698267	5.86530204	5.8376816	5.82414251	5.56494386	5.99236099
DDB_G0279653	10.5064775	10.52642773	10.44091276	9.82300249	10.21988625	9.72111818
DDB_G0279655	9.10621046	9.12709916	9.086455	8.91828474	8.92021919	9.18815742
DDB_G0279657	12.48286509	12.29110249	12.40337313	11.881404	12.2789159	11.67047863
DDB_G0279659	13.30885621	13.24711997	13.30494309	13.24094993	13.21423401	12.95379202
DDB_G0279661	7.01444831	7.08576131	6.94029973	7.05509732	6.95945414	7.65950779
DDB_G0279663	9.38522518	9.32884621	9.47692448	9.78078756	9.45390688	9.62208148
DDB_G0279665	11.12758716	11.07344868	10.83934852	11.62210837	11.0916265	10.22276482
DDB_G0279667	15.02936152	14.96582542	15.01227071	15.05633907	14.72269837	14.67877944
DDB_G0279669	7.53515768	7.41922585	7.48766893	7.54589835	7.47975099	7.81798869
DDB_G0279671	7.43125126	7.18123309	7.221418	6.37502088	6.7672408	6.64702735
DDB_G0279673	10.55235114	10.48032978	10.44032491	9.9268253	9.91739099	9.87735991
DDB_G0279675	9.46933936	9.65731441	9.61914604	9.54580651	9.51773275	9.13867962
DDB_G0279677	9.43837377	9.28641665	9.31254085	9.42181522	9.37299844	9.35203424
DDB_G0279679	7.0014999	6.98146242	6.78038197	6.74883057	6.69876639	6.87593013
DDB_G0279681	10.69839272	10.58568187	10.78484891	10.39149866	10.28698394	8.73350657
DDB_G0279683	10.28266855	10.35420876	10.34931111	9.98263425	9.84918297	9.96475383
DDB_G0279685	7.07701407	7.00847365	7.04439737	7.24734734	6.99189221	7.02817455
DDB_G0279687	6.36627249	6.37818503	6.54346063	6.08127852	6.3338434	6.1672327
DDB_G0279689	10.98974031	11.17528123	11.14789266	12.32786702	11.66515684	11.49953522
DDB_G0279691	5.86080485	6.0833264	5.98073777	5.93101645	6.02520936	6.56592613
DDB_G0279693	10.8599787	10.89451228	10.90341773	11.2359426	10.87031923	10.84783006
DDB_G0279695	7.63886205	7.65034073	7.69048185	7.91697513	7.68115375	7.799195
DDB_G0279697	7.43125126	7.42858776	7.38057806	7.26335123	7.31427552	7.75100228
DDB_G0279699	10.7461989	10.71690598	10.73061133	10.75503524	10.72038186	11.21275042
DDB_G0279701	8.4843376	8.72799972	8.52808854	8.91828474	8.9610207	9.15654839
DDB_G0279703	9.14005168	9.14041554	9.18010599	9.19410042	9.17780742	10.37471606
DDB_G0279705	8.6931862	8.6401739	8.60674209	6.01269398	7.39225794	5.56494386
DDB_G0279707	7.72769872	7.92474574	7.79076113	9.30372977	8.47757742	9.04195911
DDB_G0279709	6.41661119	6.40413885	6.26335886	5.93101645	6.43670428	6.50733268
DDB_G0279711	6.61052253	6.71860722	6.74323582	5.93101645	6.15749343	5.99236099
DDB_G0279713	10.17066649	10.10414401	10.15584916	7.75535535	9.4837193	7.47881142
DDB_G0279715	7.94491507	7.89258968	7.64378796	8.40660827	8.31492904	8.27268022
DDB_G0279717	13.5742941	13.73896831	13.84103628	15.63108642	14.81058386	14.794146
DDB_G0279719	9.03877535	8.99541987	8.97150802	6.08127852	7.95186291	6.69733864
DDB_G0279721	12.16752493	12.11173623	12.10059071	12.59624666	12.90757036	12.9641567
DDB_G0279723	11.19124626	11.10482837	11.18378036	10.94091248	11.03815331	10.82247261
DDB_G0279727	7.57604666	7.65034073	7.60873504	6.95557726	7.26495573	7.19308532
DDB_G0279731	8.54052908	8.69933004	8.6791966	8.54557621	8.43006243	8.0950406
DDB_G0279733	11.32875273	11.02363265	11.15292086	10.16344522	10.48852447	10.3517652
DDB_G0279735	11.19062955	11.14672558	11.12979027	10.85515462	10.99355474	10.89513062
DDB_G0279737	9.51159464	9.4744497	9.51886213	10.04266932	9.94141186	9.69942406
DDB_G0279739	8.02735153	7.83946798	8.00432297	8.54557621	8.18106146	7.92547745
DDB_G0279741	10.29420841	10.05042012	10.09958953	7.86855273	9.72314744	7.65950779
DDB_G0279743	8.8115433	9.04446976	8.87829725	9.86875917	9.02576333	9.37659203
DDB_G0279745	7.66915572	7.49222077	7.48277281	7.24734734	7.63836511	7.66999788
DDB_G0279747	8.86563358	9.04163092	9.06358347	9.45383545	9.33349186	9.24267513
DDB_G0279749	6.52983953	6.54402233	6.6540068	6.86876594	6.74043001	6.62080214
DDB_G0279751	12.12395093	12.02063803	12.08320429	10.69224621	11.36501545	11.28553982
DDB_G0279753	10.70012769	10.43378225	10.48090546	9.48824865	10.06460813	9.8137531
DDB_G0279755	10.41750113	10.14808506	10.3759955	11.54355397	10.93086053	10.98531397
DDB_G0279757	6.1536111	6.45353412	6.40237683	6.08127852	6.06174022	6.25876295
DDB_G0279759	8.97954421	8.98953619	9.18152146	10.14008824	9.39758157	9.3582134
DDB_G0279761	7.32769763	7.45625729	7.4428983	7.48106492	7.53485344	7.44185469
DDB_G0279763	6.25346311	6.03858008	6.24599977	5.93101645	6.09567173	5.81231358
DDB_G0279765	8.43854037	8.4971662	8.37877239	8.61592217	8.5202924	8.38771125
DDB_G0279767	6.22197622	6.03858008	6.12992143	6.29135695	6.1859863	6.25876295
DDB_G0279769	9.54491008	9.32884621	9.2679744	9.42827691	9.66224225	11.47852212
DDB_G0279771	5.56494386	5.56494386	5.56494386	5.56494386	5.89108776	5.91435159
DDB_G0279775	5.98262777	6.26376709	6.24599977	6.7229977	6.71285677	6.76813446
DDB_G0279777	8.56393564	8.58235338	8.71898016	8.88561979	8.46079346	8.86157233
DDB_G0279781	5.86080485	5.77752058	5.87971872	5.56494386	5.98540139	5.99236099
DDB_G0279783	6.76949524	6.54402233	6.64354612	6.08127852	6.6249416	6.33884199
DDB_G0279785	5.56494386	5.86530204	5.56494386	5.56494386	5.83142766	5.56494386
DDB_G0279789	6.52983953	6.35128313	6.3285666	6.29135695	6.72674216	6.1672327
DDB_G0279791	12.39595246	12.4519375	12.44450904	12.06751058	12.20486287	12.05619457
DDB_G0279793	13.15192623	13.14176103	13.15223703	13.35039894	13.00587672	12.86376514
DDB_G0279795	6.18878841	6.19815622	6.41629456	6.58194489	6.57758304	6.79063614
DDB_G0279797	11.07241384	11.27998535	11.22699328	11.85240129	11.33727722	11.11717633
DDB_G0279799	13.53318755	13.19643112	13.52290927	9.68167497	12.41136949	9.10593902
DDB_G0279801	9.21520532	9.25985212	9.20953938	9.37239791	9.17170144	9.26588604
DDB_G0279803	7.03989796	6.96770145	6.96346005	7.03589937	7.29805949	8.33139256
DDB_G0279805	6.52983953	6.50002238	6.45660067	6.24531916	6.23916104	6.47641605
DDB_G0279807	10.16313201	10.20591927	10.3278558	10.63357475	10.24613889	10.28709818
DDB_G0279809	9.40030716	9.57955931	9.63365228	10.41923936	10.08199324	9.6823209
DDB_G0279811	5.77433213	5.56494386	5.8376816	5.56494386	5.7535101	5.56494386
DDB_G0279813	10.15934991	10.00768253	10.0687098	8.87614669	9.46723364	9.39773905
DDB_G0279815	8.0667544	7.76991972	8.00760884	6.79853643	7.29805949	6.62080214
DDB_G0279817	6.52983953	6.47711289	6.79844407	7.31011649	7.10328111	7.95104822
DDB_G0279819	5.86080485	6.03858008	5.8376816	6.01269398	5.7535101	6.05788816
DDB_G0279821	9.82707544	10.22717633	10.24003632	11.12941768	10.51833673	10.06982828
DDB_G0279823	11.45684505	11.49241362	11.55215886	12.06544894	11.68303783	11.44497325
DDB_G0279825	7.64650236	7.74103701	7.63075479	7.41269306	7.58117521	7.73121813
DDB_G0279827	10.61439779	10.66291052	10.63318755	10.72136465	10.66887841	10.6663834
DDB_G0279829	8.60209651	8.68842638	8.80088693	8.87614669	8.78756535	8.6847926
