File,RT,feature,mz,mode,Intensity
01_DiSfp3.mzML,563.856576,Dictyodene,299.1653,neg,0.0
01_DiSfp3.mzML,563.856576,Discadenine,303.1575,neg,0.0
01_DiSfp3.mzML,563.856576,Discoidol,221.191,neg,0.0
01_DiSfp3.mzML,563.856576,Citric acid,191.0197,neg,0.0
01_DiSfp3.mzML,563.856576,Leucine,130.0874,neg,0.0
01_DiSfp3.mzML,563.856576,Mevaloic acid,147.0663,neg,0.0
01_DiSfp3.mzML,565.026564,DIF-1,305.0353,neg,0.0
01_DiSfp3.mzML,565.026564,PCP,223.0976,neg,0.0
01_DiSfp3.mzML,565.026564,MPBD,193.1234,neg,0.0
01_DiSfp3.mzML,565.026564,Dictyodene,299.1653,neg,0.0
01_DiSfp3.mzML,565.026564,Discadenine,303.1575,neg,0.0
01_DiSfp3.mzML,565.026564,Discoidol,221.191,neg,0.0
01_DiSfp3.mzML,565.026564,Citric acid,191.0197,neg,0.0
01_DiSfp3.mzML,565.026564,Leucine,130.0874,neg,0.0
01_DiSfp3.mzML,565.026564,Mevaloic acid,147.0663,neg,0.0
01_DiSfp3.mzML,566.22957,DIF-1,305.0353,neg,0.0
01_DiSfp3.mzML,566.22957,PCP,223.0976,neg,0.0
01_DiSfp3.mzML,566.22957,MPBD,193.1234,neg,0.0
01_DiSfp3.mzML,566.22957,Dictyodene,299.1653,neg,0.0
01_DiSfp3.mzML,566.22957,Discadenine,303.1575,neg,0.0
01_DiSfp3.mzML,566.22957,Discoidol,221.191,neg,0.0
01_DiSfp3.mzML,566.22957,Citric acid,191.0197,neg,13268.302734375
01_DiSfp3.mzML,566.22957,Leucine,130.0874,neg,0.0
01_DiSfp3.mzML,566.22957,Mevaloic acid,147.0663,neg,0.0
01_DiSfp3.mzML,567.452166,DIF-1,305.0353,neg,0.0
01_DiSfp3.mzML,567.452166,PCP,223.0976,neg,0.0
01_DiSfp3.mzML,567.452166,MPBD,193.1234,neg,0.0
01_DiSfp3.mzML,567.452166,Dictyodene,299.1653,neg,0.0
01_DiSfp3.mzML,567.452166,Discadenine,303.1575,neg,0.0
01_DiSfp3.mzML,567.452166,Discoidol,221.191,neg,0.0
01_DiSfp3.mzML,567.452166,Citric acid,191.0197,neg,0.0
01_DiSfp3.mzML,567.452166,Leucine,130.0874,neg,0.0
01_DiSfp3.mzML,567.452166,Mevaloic acid,147.0663,neg,0.0
01_DiSfp3.mzML,568.66542,DIF-1,305.0353,neg,0.0
01_DiSfp3.mzML,568.66542,PCP,223.0976,neg,0.0
01_DiSfp3.mzML,568.66542,MPBD,193.1234,neg,0.0
01_DiSfp3.mzML,568.66542,Dictyodene,299.1653,neg,0.0
01_DiSfp3.mzML,568.66542,Discadenine,303.1575,neg,0.0
01_DiSfp3.mzML,568.66542,Discoidol,221.191,neg,0.0
01_DiSfp3.mzML,568.66542,Citric acid,191.0197,neg,7692.98583984375
01_DiSfp3.mzML,568.66542,Leucine,130.0874,neg,0.0
01_DiSfp3.mzML,568.66542,Mevaloic acid,147.0663,neg,0.0
01_DiSfp3.mzML,569.883408,DIF-1,305.0353,neg,0.0
01_DiSfp3.mzML,569.883408,PCP,223.0976,neg,0.0
01_DiSfp3.mzML,569.883408,MPBD,193.1234,neg,0.0
01_DiSfp3.mzML,569.883408,Dictyodene,299.1653,neg,0.0
01_DiSfp3.mzML,569.883408,Discadenine,303.1575,neg,0.0
01_DiSfp3.mzML,569.883408,Discoidol,221.191,neg,0.0
01_DiSfp3.mzML,569.883408,Citric acid,191.0197,neg,5168.59033203125
01_DiSfp3.mzML,569.883408,Leucine,130.0874,neg,0.0
01_DiSfp3.mzML,569.883408,Mevaloic acid,147.0663,neg,0.0
01_DiSfp3.mzML,571.105908,DIF-1,305.0353,neg,0.0
01_DiSfp3.mzML,571.105908,PCP,223.0976,neg,0.0
01_DiSfp3.mzML,571.105908,MPBD,193.1234,neg,0.0
01_DiSfp3.mzML,571.105908,Dictyodene,299.1653,neg,0.0
01_DiSfp3.mzML,571.105908,Discadenine,303.1575,neg,0.0
01_DiSfp3.mzML,571.105908,Discoidol,221.191,neg,0.0
01_DiSfp3.mzML,571.105908,Citric acid,191.0197,neg,6648.05712890625
01_DiSfp3.mzML,571.105908,Leucine,130.0874,neg,0.0
01_DiSfp3.mzML,571.105908,Mevaloic acid,147.0663,neg,0.0
01_DiSfp3.mzML,572.320272,DIF-1,305.0353,neg,0.0
01_DiSfp3.mzML,572.320272,PCP,223.0976,neg,0.0
01_DiSfp3.mzML,572.320272,MPBD,193.1234,neg,0.0
01_DiSfp3.mzML,572.320272,Dictyodene,299.1653,neg,0.0
01_DiSfp3.mzML,572.320272,Discadenine,303.1575,neg,0.0
01_DiSfp3.mzML,572.320272,Discoidol,221.191,neg,0.0
01_DiSfp3.mzML,572.320272,Citric acid,191.0197,neg,0.0
01_DiSfp3.mzML,572.320272,Leucine,130.0874,neg,0.0
01_DiSfp3.mzML,572.320272,Mevaloic acid,147.0663,neg,0.0
01_DiSfp3.mzML,573.548376,DIF-1,305.0353,neg,0.0
01_DiSfp3.mzML,573.548376,PCP,223.0976,neg,0.0
01_DiSfp3.mzML,573.548376,MPBD,193.1234,neg,0.0
01_DiSfp3.mzML,573.548376,Dictyodene,299.1653,neg,0.0
01_DiSfp3.mzML,573.548376,Discadenine,303.1575,neg,0.0
01_DiSfp3.mzML,573.548376,Discoidol,221.191,neg,0.0
01_DiSfp3.mzML,573.548376,Citric acid,191.0197,neg,0.0
01_DiSfp3.mzML,573.548376,Leucine,130.0874,neg,0.0
01_DiSfp3.mzML,573.548376,Mevaloic acid,147.0663,neg,0.0
01_DiSfp3.mzML,574.772106,DIF-1,305.0353,neg,0.0
01_DiSfp3.mzML,574.772106,PCP,223.0976,neg,0.0
01_DiSfp3.mzML,574.772106,MPBD,193.1234,neg,0.0
01_DiSfp3.mzML,574.772106,Dictyodene,299.1653,neg,0.0
01_DiSfp3.mzML,574.772106,Discadenine,303.1575,neg,0.0
01_DiSfp3.mzML,574.772106,Discoidol,221.191,neg,0.0
01_DiSfp3.mzML,574.772106,Citric acid,191.0197,neg,8632.587890625
01_DiSfp3.mzML,574.772106,Leucine,130.0874,neg,0.0
01_DiSfp3.mzML,574.772106,Mevaloic acid,147.0663,neg,0.0
01_DiSfp3.mzML,575.983002,DIF-1,305.0353,neg,0.0
01_DiSfp3.mzML,575.983002,PCP,223.0976,neg,0.0
01_DiSfp3.mzML,575.983002,MPBD,193.1234,neg,0.0
01_DiSfp3.mzML,575.983002,Dictyodene,299.1653,neg,0.0
01_DiSfp3.mzML,575.983002,Discadenine,303.1575,neg,0.0
01_DiSfp3.mzML,575.983002,Discoidol,221.191,neg,0.0
01_DiSfp3.mzML,575.983002,Citric acid,191.0197,neg,0.0
01_DiSfp3.mzML,575.983002,Leucine,130.0874,neg,0.0
01_DiSfp3.mzML,575.983002,Mevaloic acid,147.0663,neg,0.0
01_DiSfp3.mzML,577.208868,DIF-1,305.0353,neg,0.0
01_DiSfp3.mzML,577.208868,PCP,223.0976,neg,0.0
01_DiSfp3.mzML,577.208868,MPBD,193.1234,neg,0.0
01_DiSfp3.mzML,577.208868,Dictyodene,299.1653,neg,0.0
01_DiSfp3.mzML,577.208868,Discadenine,303.1575,neg,0.0
01_DiSfp3.mzML,577.208868,Discoidol,221.191,neg,0.0
01_DiSfp3.mzML,577.208868,Citric acid,191.0197,neg,0.0
01_DiSfp3.mzML,577.208868,Leucine,130.0874,neg,0.0
01_DiSfp3.mzML,577.208868,Mevaloic acid,147.0663,neg,0.0
01_DiSfp3.mzML,578.416734,DIF-1,305.0353,neg,0.0
01_DiSfp3.mzML,578.416734,PCP,223.0976,neg,0.0
01_DiSfp3.mzML,578.416734,MPBD,193.1234,neg,0.0
01_DiSfp3.mzML,578.416734,Dictyodene,299.1653,neg,0.0
01_DiSfp3.mzML,578.416734,Discadenine,303.1575,neg,0.0
01_DiSfp3.mzML,578.416734,Discoidol,221.191,neg,0.0
01_DiSfp3.mzML,578.416734,Citric acid,191.0197,neg,0.0
01_DiSfp3.mzML,578.416734,Leucine,130.0874,neg,0.0
01_DiSfp3.mzML,578.416734,Mevaloic acid,147.0663,neg,0.0
01_DiSfp3.mzML,579.641712,DIF-1,305.0353,neg,0.0
01_DiSfp3.mzML,579.641712,PCP,223.0976,neg,0.0
01_DiSfp3.mzML,579.641712,MPBD,193.1234,neg,0.0
01_DiSfp3.mzML,579.641712,Dictyodene,299.1653,neg,0.0
01_DiSfp3.mzML,579.641712,Discadenine,303.1575,neg,0.0
01_DiSfp3.mzML,579.641712,Discoidol,221.191,neg,0.0
01_DiSfp3.mzML,579.641712,Citric acid,191.0197,neg,7444.4443359375
01_DiSfp3.mzML,579.641712,Leucine,130.0874,neg,0.0
01_DiSfp3.mzML,579.641712,Mevaloic acid,147.0663,neg,0.0
01_DiSfp3.mzML,580.866318,DIF-1,305.0353,neg,0.0
01_DiSfp3.mzML,580.866318,PCP,223.0976,neg,0.0
01_DiSfp3.mzML,580.866318,MPBD,193.1234,neg,0.0
01_DiSfp3.mzML,580.866318,Dictyodene,299.1653,neg,0.0
01_DiSfp3.mzML,580.866318,Discadenine,303.1575,neg,0.0
01_DiSfp3.mzML,580.866318,Discoidol,221.191,neg,0.0
01_DiSfp3.mzML,580.866318,Citric acid,191.0197,neg,7907.03857421875
01_DiSfp3.mzML,580.866318,Leucine,130.0874,neg,0.0
01_DiSfp3.mzML,580.866318,Mevaloic acid,147.0663,neg,0.0
01_DiSfp3.mzML,582.092196,DIF-1,305.0353,neg,0.0
01_DiSfp3.mzML,582.092196,PCP,223.0976,neg,0.0
01_DiSfp3.mzML,582.092196,MPBD,193.1234,neg,0.0
01_DiSfp3.mzML,582.092196,Dictyodene,299.1653,neg,0.0
01_DiSfp3.mzML,582.092196,Discadenine,303.1575,neg,0.0
01_DiSfp3.mzML,582.092196,Discoidol,221.191,neg,0.0
01_DiSfp3.mzML,582.092196,Citric acid,191.0197,neg,5501.0341796875
01_DiSfp3.mzML,582.092196,Leucine,130.0874,neg,0.0
01_DiSfp3.mzML,582.092196,Mevaloic acid,147.0663,neg,0.0
01_DiSfp3.mzML,583.332564,DIF-1,305.0353,neg,0.0
01_DiSfp3.mzML,583.332564,PCP,223.0976,neg,0.0
01_DiSfp3.mzML,583.332564,MPBD,193.1234,neg,0.0
01_DiSfp3.mzML,583.332564,Dictyodene,299.1653,neg,0.0
01_DiSfp3.mzML,583.332564,Discadenine,303.1575,neg,0.0
01_DiSfp3.mzML,583.332564,Discoidol,221.191,neg,0.0
01_DiSfp3.mzML,583.332564,Citric acid,191.0197,neg,8030.56640625
01_DiSfp3.mzML,583.332564,Leucine,130.0874,neg,0.0
01_DiSfp3.mzML,583.332564,Mevaloic acid,147.0663,neg,0.0
01_DiSfp3.mzML,584.590428,DIF-1,305.0353,neg,0.0
01_DiSfp3.mzML,584.590428,PCP,223.0976,neg,4856.42724609375
01_DiSfp3.mzML,584.590428,MPBD,193.1234,neg,0.0
01_DiSfp3.mzML,584.590428,Dictyodene,299.1653,neg,0.0
01_DiSfp3.mzML,584.590428,Discadenine,303.1575,neg,0.0
01_DiSfp3.mzML,584.590428,Discoidol,221.191,neg,0.0
01_DiSfp3.mzML,584.590428,Citric acid,191.0197,neg,7345.8349609375
01_DiSfp3.mzML,584.590428,Leucine,130.0874,neg,0.0
01_DiSfp3.mzML,584.590428,Mevaloic acid,147.0663,neg,0.0
01_DiSfp3.mzML,585.839292,DIF-1,305.0353,neg,0.0
01_DiSfp3.mzML,585.839292,PCP,223.0976,neg,0.0
01_DiSfp3.mzML,585.839292,MPBD,193.1234,neg,0.0
01_DiSfp3.mzML,585.839292,Dictyodene,299.1653,neg,0.0
01_DiSfp3.mzML,585.839292,Discadenine,303.1575,neg,0.0
01_DiSfp3.mzML,585.839292,Discoidol,221.191,neg,0.0
01_DiSfp3.mzML,585.839292,Citric acid,191.0197,neg,0.0
01_DiSfp3.mzML,585.839292,Leucine,130.0874,neg,0.0
01_DiSfp3.mzML,585.839292,Mevaloic acid,147.0663,neg,0.0
01_DiSfp3.mzML,587.103786,DIF-1,305.0353,neg,0.0
01_DiSfp3.mzML,587.103786,PCP,223.0976,neg,0.0
01_DiSfp3.mzML,587.103786,MPBD,193.1234,neg,0.0
01_DiSfp3.mzML,587.103786,Dictyodene,299.1653,neg,0.0
01_DiSfp3.mzML,587.103786,Discadenine,303.1575,neg,0.0
01_DiSfp3.mzML,587.103786,Discoidol,221.191,neg,0.0
01_DiSfp3.mzML,587.103786,Citric acid,191.0197,neg,9348.4296875
01_DiSfp3.mzML,587.103786,Leucine,130.0874,neg,0.0
01_DiSfp3.mzML,587.103786,Mevaloic acid,147.0663,neg,0.0
01_DiSfp3.mzML,588.329154,DIF-1,305.0353,neg,0.0
01_DiSfp3.mzML,588.329154,PCP,223.0976,neg,0.0
01_DiSfp3.mzML,588.329154,MPBD,193.1234,neg,0.0
01_DiSfp3.mzML,588.329154,Dictyodene,299.1653,neg,0.0
01_DiSfp3.mzML,588.329154,Discadenine,303.1575,neg,0.0
01_DiSfp3.mzML,588.329154,Discoidol,221.191,neg,0.0
01_DiSfp3.mzML,588.329154,Citric acid,191.0197,neg,5304.8515625
01_DiSfp3.mzML,588.329154,Leucine,130.0874,neg,0.0
01_DiSfp3.mzML,588.329154,Mevaloic acid,147.0663,neg,0.0
01_DiSfp3.mzML,589.534758,DIF-1,305.0353,neg,0.0
01_DiSfp3.mzML,589.534758,PCP,223.0976,neg,0.0
01_DiSfp3.mzML,589.534758,MPBD,193.1234,neg,0.0
01_DiSfp3.mzML,589.534758,Dictyodene,299.1653,neg,0.0
01_DiSfp3.mzML,589.534758,Discadenine,303.1575,neg,0.0
01_DiSfp3.mzML,589.534758,Discoidol,221.191,neg,0.0
01_DiSfp3.mzML,589.534758,Citric acid,191.0197,neg,0.0
01_DiSfp3.mzML,589.534758,Leucine,130.0874,neg,0.0
01_DiSfp3.mzML,589.534758,Mevaloic acid,147.0663,neg,0.0
01_DiSfp3.mzML,590.730636,DIF-1,305.0353,neg,0.0
01_DiSfp3.mzML,590.730636,PCP,223.0976,neg,0.0
01_DiSfp3.mzML,590.730636,MPBD,193.1234,neg,0.0
01_DiSfp3.mzML,590.730636,Dictyodene,299.1653,neg,0.0
01_DiSfp3.mzML,590.730636,Discadenine,303.1575,neg,0.0
01_DiSfp3.mzML,590.730636,Discoidol,221.191,neg,0.0
01_DiSfp3.mzML,590.730636,Citric acid,191.0197,neg,0.0
01_DiSfp3.mzML,590.730636,Leucine,130.0874,neg,0.0
01_DiSfp3.mzML,590.730636,Mevaloic acid,147.0663,neg,0.0
01_DiSfp3.mzML,591.93975,DIF-1,305.0353,neg,0.0
01_DiSfp3.mzML,591.93975,PCP,223.0976,neg,0.0
01_DiSfp3.mzML,591.93975,MPBD,193.1234,neg,0.0
01_DiSfp3.mzML,591.93975,Dictyodene,299.1653,neg,0.0
01_DiSfp3.mzML,591.93975,Discadenine,303.1575,neg,0.0
01_DiSfp3.mzML,591.93975,Discoidol,221.191,neg,0.0
01_DiSfp3.mzML,591.93975,Citric acid,191.0197,neg,8730.048828125
01_DiSfp3.mzML,591.93975,Leucine,130.0874,neg,0.0
01_DiSfp3.mzML,591.93975,Mevaloic acid,147.0663,neg,0.0
01_DiSfp3.mzML,593.14287,DIF-1,305.0353,neg,0.0
01_DiSfp3.mzML,593.14287,PCP,223.0976,neg,0.0
01_DiSfp3.mzML,593.14287,MPBD,193.1234,neg,0.0
01_DiSfp3.mzML,593.14287,Dictyodene,299.1653,neg,0.0
01_DiSfp3.mzML,593.14287,Discadenine,303.1575,neg,0.0
01_DiSfp3.mzML,593.14287,Discoidol,221.191,neg,0.0
01_DiSfp3.mzML,593.14287,Citric acid,191.0197,neg,10065.0087890625
01_DiSfp3.mzML,593.14287,Leucine,130.0874,neg,0.0
01_DiSfp3.mzML,593.14287,Mevaloic acid,147.0663,neg,0.0
01_DiSfp3.mzML,594.3321,DIF-1,305.0353,neg,0.0
01_DiSfp3.mzML,594.3321,PCP,223.0976,neg,0.0
01_DiSfp3.mzML,594.3321,MPBD,193.1234,neg,0.0
01_DiSfp3.mzML,594.3321,Dictyodene,299.1653,neg,0.0
01_DiSfp3.mzML,594.3321,Discadenine,303.1575,neg,0.0
01_DiSfp3.mzML,594.3321,Discoidol,221.191,neg,0.0
01_DiSfp3.mzML,594.3321,Citric acid,191.0197,neg,7204.49755859375
01_DiSfp3.mzML,594.3321,Leucine,130.0874,neg,0.0
01_DiSfp3.mzML,594.3321,Mevaloic acid,147.0663,neg,0.0
01_DiSfp3.mzML,595.5321,DIF-1,305.0353,neg,0.0
01_DiSfp3.mzML,595.5321,PCP,223.0976,neg,5149.65966796875
01_DiSfp3.mzML,595.5321,MPBD,193.1234,neg,0.0
01_DiSfp3.mzML,595.5321,Dictyodene,299.1653,neg,0.0
01_DiSfp3.mzML,595.5321,Discadenine,303.1575,neg,0.0
01_DiSfp3.mzML,595.5321,Discoidol,221.191,neg,0.0
01_DiSfp3.mzML,595.5321,Citric acid,191.0197,neg,0.0
01_DiSfp3.mzML,595.5321,Leucine,130.0874,neg,0.0
01_DiSfp3.mzML,595.5321,Mevaloic acid,147.0663,neg,0.0
01_DiSfp3.mzML,596.766216,DIF-1,305.0353,neg,0.0
01_DiSfp3.mzML,596.766216,PCP,223.0976,neg,0.0
01_DiSfp3.mzML,596.766216,MPBD,193.1234,neg,0.0
01_DiSfp3.mzML,596.766216,Dictyodene,299.1653,neg,0.0
01_DiSfp3.mzML,596.766216,Discadenine,303.1575,neg,0.0
01_DiSfp3.mzML,596.766216,Discoidol,221.191,neg,0.0
01_DiSfp3.mzML,596.766216,Citric acid,191.0197,neg,8820.4677734375
01_DiSfp3.mzML,596.766216,Leucine,130.0874,neg,0.0
01_DiSfp3.mzML,596.766216,Mevaloic acid,147.0663,neg,0.0
01_DiSfp3.mzML,597.99897,DIF-1,305.0353,neg,0.0
01_DiSfp3.mzML,597.99897,PCP,223.0976,neg,0.0
01_DiSfp3.mzML,597.99897,MPBD,193.1234,neg,0.0
01_DiSfp3.mzML,597.99897,Dictyodene,299.1653,neg,0.0
01_DiSfp3.mzML,597.99897,Discadenine,303.1575,neg,0.0
01_DiSfp3.mzML,597.99897,Discoidol,221.191,neg,0.0
01_DiSfp3.mzML,597.99897,Citric acid,191.0197,neg,0.0
01_DiSfp3.mzML,597.99897,Leucine,130.0874,neg,0.0
01_DiSfp3.mzML,597.99897,Mevaloic acid,147.0663,neg,0.0
01_DiSfp3.mzML,599.24595,DIF-1,305.0353,neg,0.0
01_DiSfp3.mzML,599.24595,PCP,223.0976,neg,6043.92431640625
01_DiSfp3.mzML,599.24595,MPBD,193.1234,neg,0.0
01_DiSfp3.mzML,599.24595,Dictyodene,299.1653,neg,0.0
01_DiSfp3.mzML,599.24595,Discadenine,303.1575,neg,0.0
01_DiSfp3.mzML,599.24595,Discoidol,221.191,neg,0.0
01_DiSfp3.mzML,599.24595,Citric acid,191.0197,neg,7241.19384765625
01_DiSfp3.mzML,599.24595,Leucine,130.0874,neg,0.0
01_DiSfp3.mzML,599.24595,Mevaloic acid,147.0663,neg,0.0
01_DiSfp3.mzML,600.48768,DIF-1,305.0353,neg,0.0
01_DiSfp3.mzML,600.48768,PCP,223.0976,neg,0.0
01_DiSfp3.mzML,600.48768,MPBD,193.1234,neg,0.0
01_DiSfp3.mzML,600.48768,Dictyodene,299.1653,neg,0.0
01_DiSfp3.mzML,600.48768,Discadenine,303.1575,neg,0.0
01_DiSfp3.mzML,600.48768,Discoidol,221.191,neg,0.0
01_DiSfp3.mzML,600.48768,Citric acid,191.0197,neg,5395.45556640625
01_DiSfp3.mzML,600.48768,Leucine,130.0874,neg,0.0
01_DiSfp3.mzML,600.48768,Mevaloic acid,147.0663,neg,0.0
01_DiSfp3.mzML,601.76016,DIF-1,305.0353,neg,0.0
01_DiSfp3.mzML,601.76016,PCP,223.0976,neg,3845.298583984375
01_DiSfp3.mzML,601.76016,MPBD,193.1234,neg,0.0
01_DiSfp3.mzML,601.76016,Dictyodene,299.1653,neg,0.0
01_DiSfp3.mzML,601.76016,Discadenine,303.1575,neg,0.0
01_DiSfp3.mzML,601.76016,Discoidol,221.191,neg,0.0
01_DiSfp3.mzML,601.76016,Citric acid,191.0197,neg,0.0
01_DiSfp3.mzML,601.76016,Leucine,130.0874,neg,0.0
01_DiSfp3.mzML,601.76016,Mevaloic acid,147.0663,neg,0.0
01_DiSfp3.mzML,603.03756,DIF-1,305.0353,neg,0.0
01_DiSfp3.mzML,603.03756,PCP,223.0976,neg,0.0
01_DiSfp3.mzML,603.03756,MPBD,193.1234,neg,0.0
01_DiSfp3.mzML,603.03756,Dictyodene,299.1653,neg,0.0
01_DiSfp3.mzML,603.03756,Discadenine,303.1575,neg,0.0
01_DiSfp3.mzML,603.03756,Discoidol,221.191,neg,0.0
01_DiSfp3.mzML,603.03756,Citric acid,191.0197,neg,0.0
01_DiSfp3.mzML,603.03756,Leucine,130.0874,neg,0.0
01_DiSfp3.mzML,603.03756,Mevaloic acid,147.0663,neg,0.0
01_DiSfp3.mzML,604.28202,DIF-1,305.0353,neg,0.0
01_DiSfp3.mzML,604.28202,PCP,223.0976,neg,0.0
01_DiSfp3.mzML,604.28202,MPBD,193.1234,neg,0.0
01_DiSfp3.mzML,604.28202,Dictyodene,299.1653,neg,0.0
01_DiSfp3.mzML,604.28202,Discadenine,303.1575,neg,0.0
01_DiSfp3.mzML,604.28202,Discoidol,221.191,neg,0.0
01_DiSfp3.mzML,604.28202,Citric acid,191.0197,neg,3629.71533203125
01_DiSfp3.mzML,604.28202,Leucine,130.0874,neg,0.0
01_DiSfp3.mzML,604.28202,Mevaloic acid,147.0663,neg,0.0
01_DiSfp3.mzML,605.5254,DIF-1,305.0353,neg,0.0
01_DiSfp3.mzML,605.5254,PCP,223.0976,neg,0.0
01_DiSfp3.mzML,605.5254,MPBD,193.1234,neg,0.0
01_DiSfp3.mzML,605.5254,Dictyodene,299.1653,neg,0.0
01_DiSfp3.mzML,605.5254,Discadenine,303.1575,neg,0.0
01_DiSfp3.mzML,605.5254,Discoidol,221.191,neg,0.0
01_DiSfp3.mzML,605.5254,Citric acid,191.0197,neg,3762.37841796875
01_DiSfp3.mzML,605.5254,Leucine,130.0874,neg,0.0
01_DiSfp3.mzML,605.5254,Mevaloic acid,147.0663,neg,0.0
01_DiSfp3.mzML,606.7794,DIF-1,305.0353,neg,0.0
01_DiSfp3.mzML,606.7794,PCP,223.0976,neg,0.0
01_DiSfp3.mzML,606.7794,MPBD,193.1234,neg,0.0
01_DiSfp3.mzML,606.7794,Dictyodene,299.1653,neg,0.0
01_DiSfp3.mzML,606.7794,Discadenine,303.1575,neg,0.0
01_DiSfp3.mzML,606.7794,Discoidol,221.191,neg,0.0
01_DiSfp3.mzML,606.7794,Citric acid,191.0197,neg,4647.18701171875
01_DiSfp3.mzML,606.7794,Leucine,130.0874,neg,0.0
01_DiSfp3.mzML,606.7794,Mevaloic acid,147.0663,neg,0.0
01_DiSfp3.mzML,608.02824,DIF-1,305.0353,neg,0.0
01_DiSfp3.mzML,608.02824,PCP,223.0976,neg,0.0
01_DiSfp3.mzML,608.02824,MPBD,193.1234,neg,0.0
01_DiSfp3.mzML,608.02824,Dictyodene,299.1653,neg,0.0
01_DiSfp3.mzML,608.02824,Discadenine,303.1575,neg,0.0
01_DiSfp3.mzML,608.02824,Discoidol,221.191,neg,0.0
01_DiSfp3.mzML,608.02824,Citric acid,191.0197,neg,0.0
01_DiSfp3.mzML,608.02824,Leucine,130.0874,neg,0.0
01_DiSfp3.mzML,608.02824,Mevaloic acid,147.0663,neg,0.0
01_DiSfp3.mzML,609.27486,DIF-1,305.0353,neg,0.0
01_DiSfp3.mzML,609.27486,PCP,223.0976,neg,0.0
01_DiSfp3.mzML,609.27486,MPBD,193.1234,neg,0.0
01_DiSfp3.mzML,609.27486,Dictyodene,299.1653,neg,0.0
01_DiSfp3.mzML,609.27486,Discadenine,303.1575,neg,0.0
01_DiSfp3.mzML,609.27486,Discoidol,221.191,neg,0.0
01_DiSfp3.mzML,609.27486,Citric acid,191.0197,neg,8183.7529296875
01_DiSfp3.mzML,609.27486,Leucine,130.0874,neg,0.0
01_DiSfp3.mzML,609.27486,Mevaloic acid,147.0663,neg,0.0
01_DiSfp3.mzML,610.5306,DIF-1,305.0353,neg,0.0
01_DiSfp3.mzML,610.5306,PCP,223.0976,neg,0.0
01_DiSfp3.mzML,610.5306,MPBD,193.1234,neg,0.0
01_DiSfp3.mzML,610.5306,Dictyodene,299.1653,neg,0.0
01_DiSfp3.mzML,610.5306,Discadenine,303.1575,neg,0.0
01_DiSfp3.mzML,610.5306,Discoidol,221.191,neg,0.0
01_DiSfp3.mzML,610.5306,Citric acid,191.0197,neg,3634.140380859375
01_DiSfp3.mzML,610.5306,Leucine,130.0874,neg,0.0
01_DiSfp3.mzML,610.5306,Mevaloic acid,147.0663,neg,0.0
01_DiSfp3.mzML,611.80548,DIF-1,305.0353,neg,0.0
01_DiSfp3.mzML,611.80548,PCP,223.0976,neg,0.0
01_DiSfp3.mzML,611.80548,MPBD,193.1234,neg,0.0
01_DiSfp3.mzML,611.80548,Dictyodene,299.1653,neg,0.0
01_DiSfp3.mzML,611.80548,Discadenine,303.1575,neg,0.0
01_DiSfp3.mzML,611.80548,Discoidol,221.191,neg,0.0
01_DiSfp3.mzML,611.80548,Citric acid,191.0197,neg,3750.2666015625
01_DiSfp3.mzML,611.80548,Leucine,130.0874,neg,0.0
01_DiSfp3.mzML,611.80548,Mevaloic acid,147.0663,neg,0.0
01_DiSfp3.mzML,613.05198,DIF-1,305.0353,neg,0.0
01_DiSfp3.mzML,613.05198,PCP,223.0976,neg,0.0
01_DiSfp3.mzML,613.05198,MPBD,193.1234,neg,0.0
01_DiSfp3.mzML,613.05198,Dictyodene,299.1653,neg,0.0
01_DiSfp3.mzML,613.05198,Discadenine,303.1575,neg,0.0
01_DiSfp3.mzML,613.05198,Discoidol,221.191,neg,0.0
01_DiSfp3.mzML,613.05198,Citric acid,191.0197,neg,5229.94384765625
01_DiSfp3.mzML,613.05198,Leucine,130.0874,neg,0.0
01_DiSfp3.mzML,613.05198,Mevaloic acid,147.0663,neg,0.0
01_DiSfp3.mzML,614.28072,DIF-1,305.0353,neg,0.0
01_DiSfp3.mzML,614.28072,PCP,223.0976,neg,4159.1103515625
01_DiSfp3.mzML,614.28072,MPBD,193.1234,neg,0.0
01_DiSfp3.mzML,614.28072,Dictyodene,299.1653,neg,0.0
01_DiSfp3.mzML,614.28072,Discadenine,303.1575,neg,0.0
01_DiSfp3.mzML,614.28072,Discoidol,221.191,neg,0.0
01_DiSfp3.mzML,614.28072,Citric acid,191.0197,neg,5709.572265625
01_DiSfp3.mzML,614.28072,Leucine,130.0874,neg,0.0
01_DiSfp3.mzML,614.28072,Mevaloic acid,147.0663,neg,0.0
01_DiSfp3.mzML,615.51018,DIF-1,305.0353,neg,0.0
01_DiSfp3.mzML,615.51018,PCP,223.0976,neg,0.0
01_DiSfp3.mzML,615.51018,MPBD,193.1234,neg,0.0
01_DiSfp3.mzML,615.51018,Dictyodene,299.1653,neg,0.0
01_DiSfp3.mzML,615.51018,Discadenine,303.1575,neg,0.0
01_DiSfp3.mzML,615.51018,Discoidol,221.191,neg,0.0
01_DiSfp3.mzML,615.51018,Citric acid,191.0197,neg,4844.79638671875
01_DiSfp3.mzML,615.51018,Leucine,130.0874,neg,0.0
01_DiSfp3.mzML,615.51018,Mevaloic acid,147.0663,neg,0.0
01_DiSfp3.mzML,616.7367,DIF-1,305.0353,neg,0.0
01_DiSfp3.mzML,616.7367,PCP,223.0976,neg,0.0
